nl_question,sparql_partial_uri,sparql_complete_uri
What are the names of enzymes who does not produce 'Heme'?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :enzyme . ?T1 :name ?T1_name . ?T1 :product ?T1_product . FILTER(?T1_product != 'Heme') . }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/enzyme> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/product> ?T1_product . FILTER(?T1_product != 'Heme') . }
What are the names of enzymes whose product is not 'Heme'?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :enzyme . ?T1 :name ?T1_name . ?T1 :product ?T1_product . FILTER(?T1_product != 'Heme') . }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/enzyme> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/product> ?T1_product . FILTER(?T1_product != 'Heme') . }
What are the names and trade names of the medicines which has 'Yes' value in the FDA record?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name ?T1_trade_name WHERE { ?T1 a :medicine . ?T1 :name ?T1_name . ?T1 :trade_name ?T1_trade_name . ?T1 :fda_approved ?T1_fda_approved . FILTER(?T1_fda_approved = 'Yes') . }",SELECT ?T1_name ?T1_trade_name WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/trade_name> ?T1_trade_name . ?T1 <http://valuenet/ontop/fda_approved> ?T1_fda_approved . FILTER(?T1_fda_approved = 'Yes') . }
What are the names and trade names of the medcines that are FDA approved?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name ?T1_trade_name WHERE { ?T1 a :medicine . ?T1 :name ?T1_name . ?T1 :trade_name ?T1_trade_name . ?T1 :fda_approved ?T1_fda_approved . FILTER(?T1_fda_approved = 'Yes') . }",SELECT ?T1_name ?T1_trade_name WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/trade_name> ?T1_trade_name . ?T1 <http://valuenet/ontop/fda_approved> ?T1_fda_approved . FILTER(?T1_fda_approved = 'Yes') . }
What are the names of enzymes in the medicine named 'Amisulpride' that can serve as an 'inhibitor'?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :enzyme . ?T3 a :medicine_enzyme_interaction . ?T3 :ref-enzyme ?T1 . ?T1 :name ?T1_name . ?T2 :name ?T2_name . ?T3 :interaction_type ?T3_interaction_type . ?T2 a :medicine . ?T3 :ref-medicine ?T2 . ?T1 :name ?T1_name . ?T2 :name ?T2_name . ?T3 :interaction_type ?T3_interaction_type . FILTER(?T2_name = 'Amisulpride' && ?T3_interaction_type = 'inhibitor') . }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/enzyme> . ?T3 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T3 <http://valuenet/ontop/ref-enzyme> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T3 <http://valuenet/ontop/interaction_type> ?T3_interaction_type . ?T2 a <http://valuenet/ontop/medicine> . ?T3 <http://valuenet/ontop/ref-medicine> ?T2 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T3 <http://valuenet/ontop/interaction_type> ?T3_interaction_type . FILTER(?T2_name = 'Amisulpride' && ?T3_interaction_type = 'inhibitor') . }
What are the names of the enzymes used in the medicine  Amisulpride that acts as inhibitors?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :enzyme . ?T3 a :medicine_enzyme_interaction . ?T3 :ref-enzyme ?T1 . ?T1 :name ?T1_name . ?T2 :name ?T2_name . ?T3 :interaction_type ?T3_interaction_type . ?T2 a :medicine . ?T3 :ref-medicine ?T2 . ?T1 :name ?T1_name . ?T2 :name ?T2_name . ?T3 :interaction_type ?T3_interaction_type . FILTER(?T2_name = 'Amisulpride' && ?T3_interaction_type = 'inhibitor') . }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/enzyme> . ?T3 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T3 <http://valuenet/ontop/ref-enzyme> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T3 <http://valuenet/ontop/interaction_type> ?T3_interaction_type . ?T2 a <http://valuenet/ontop/medicine> . ?T3 <http://valuenet/ontop/ref-medicine> ?T2 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T3 <http://valuenet/ontop/interaction_type> ?T3_interaction_type . FILTER(?T2_name = 'Amisulpride' && ?T3_interaction_type = 'inhibitor') . }
What are the ids and names of the medicine that can interact with two or more enzymes?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_id ?T1_name WHERE { ?T1 a :medicine . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-medicine ?T1 . ?T1 :id ?T1_id . ?T1 :name ?T1_name . } GROUP BY ?T1_id ?T1_name HAVING(count( *) >= 2)",SELECT ?T1_id ?T1_name WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-medicine> ?T1 . ?T1 <http://valuenet/ontop/id> ?T1_id . ?T1 <http://valuenet/ontop/name> ?T1_name . } GROUP BY ?T1_id ?T1_name HAVING(count( *) >= 2)
"For every medicine id, what are the names of the medicines that can interact with more than one enzyme?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_id ?T1_name WHERE { ?T1 a :medicine . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-medicine ?T1 . ?T1 :id ?T1_id . ?T1 :name ?T1_name . } GROUP BY ?T1_id ?T1_name HAVING(count( *) >= 2)",SELECT ?T1_id ?T1_name WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-medicine> ?T1 . ?T1 <http://valuenet/ontop/id> ?T1_id . ?T1 <http://valuenet/ontop/name> ?T1_name . } GROUP BY ?T1_id ?T1_name HAVING(count( *) >= 2)
"What are the ids, names and FDA approval status of medicines in descending order of the number of enzymes that it can interact with.","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_id ?T1_name ?T1_fda_approved WHERE { ?T1 a :medicine . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-medicine ?T1 . ?T1 :id ?T1_id . ?T1 :name ?T1_name . ?T1 :fda_approved ?T1_fda_approved . } GROUP BY ?T1_id ?T1_name ?T1_fda_approved ORDER BY DESC (count( *))",SELECT ?T1_id ?T1_name ?T1_fda_approved WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-medicine> ?T1 . ?T1 <http://valuenet/ontop/id> ?T1_id . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/fda_approved> ?T1_fda_approved . } GROUP BY ?T1_id ?T1_name ?T1_fda_approved ORDER BY DESC (count( *))
"What are the ids, names, and FDA approval status for medicines ordered by descending number of possible enzyme interactions?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_id ?T1_name ?T1_fda_approved WHERE { ?T1 a :medicine . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-medicine ?T1 . ?T1 :id ?T1_id . ?T1 :name ?T1_name . ?T1 :fda_approved ?T1_fda_approved . } GROUP BY ?T1_id ?T1_name ?T1_fda_approved ORDER BY DESC (count( *))",SELECT ?T1_id ?T1_name ?T1_fda_approved WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-medicine> ?T1 . ?T1 <http://valuenet/ontop/id> ?T1_id . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/fda_approved> ?T1_fda_approved . } GROUP BY ?T1_id ?T1_name ?T1_fda_approved ORDER BY DESC (count( *))
What is the id and name of the enzyme with most number of medicines that can interact as 'activator'?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_id (count( *) as ?aggregation_all) ?T1_name WHERE { ?T1 a :enzyme . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-enzyme ?T1 . ?T1 :id ?T1_id . ?T1 :name ?T1_name . ?T2 :interaction_type ?T2_interaction_type . FILTER(?T2_interaction_type = 'activitor') . } GROUP BY ?T1_id ?T1_name ORDER BY DESC (?aggregation_all) LIMIT 1",SELECT ?T1_id (count( *) as ?aggregation_all) ?T1_name WHERE { ?T1 a <http://valuenet/ontop/enzyme> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-enzyme> ?T1 . ?T1 <http://valuenet/ontop/id> ?T1_id . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/interaction_type> ?T2_interaction_type . FILTER(?T2_interaction_type = 'activitor') . } GROUP BY ?T1_id ?T1_name ORDER BY DESC (?aggregation_all) LIMIT 1
What is the id and name of the enzyme that can interact with the most medicines as an activator?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_id (count( *) as ?aggregation_all) ?T1_name WHERE { ?T1 a :enzyme . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-enzyme ?T1 . ?T1 :id ?T1_id . ?T1 :name ?T1_name . ?T2 :interaction_type ?T2_interaction_type . FILTER(?T2_interaction_type = 'activitor') . } GROUP BY ?T1_id ?T1_name ORDER BY DESC (?aggregation_all) LIMIT 1",SELECT ?T1_id (count( *) as ?aggregation_all) ?T1_name WHERE { ?T1 a <http://valuenet/ontop/enzyme> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-enzyme> ?T1 . ?T1 <http://valuenet/ontop/id> ?T1_id . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/interaction_type> ?T2_interaction_type . FILTER(?T2_interaction_type = 'activitor') . } GROUP BY ?T1_id ?T1_name ORDER BY DESC (?aggregation_all) LIMIT 1
What is the interaction type of the enzyme named 'ALA synthase' and the medicine named 'Aripiprazole'?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_interaction_type WHERE { ?T1 a :medicine_enzyme_interaction . ?T2 a :enzyme . ?T1 :ref-enzyme ?T2 . ?T1 :interaction_type ?T1_interaction_type . ?T2 :name ?T2_name . ?T3 :name ?T3_name . ?T3 a :medicine . ?T1 :ref-medicine ?T3 . ?T1 :interaction_type ?T1_interaction_type . ?T2 :name ?T2_name . ?T3 :name ?T3_name . FILTER(?T2_name = 'ALA synthase' && ?T3_name = 'Aripiprazole') . }",SELECT ?T1_interaction_type WHERE { ?T1 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 a <http://valuenet/ontop/enzyme> . ?T1 <http://valuenet/ontop/ref-enzyme> ?T2 . ?T1 <http://valuenet/ontop/interaction_type> ?T1_interaction_type . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T3 <http://valuenet/ontop/name> ?T3_name . ?T3 a <http://valuenet/ontop/medicine> . ?T1 <http://valuenet/ontop/ref-medicine> ?T3 . ?T1 <http://valuenet/ontop/interaction_type> ?T1_interaction_type . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T3 <http://valuenet/ontop/name> ?T3_name . FILTER(?T2_name = 'ALA synthase' && ?T3_name = 'Aripiprazole') . }
What is the type of interaction for the enzyme named 'ALA synthase' and the medicine named 'Aripiprazole'?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_interaction_type WHERE { ?T1 a :medicine_enzyme_interaction . ?T2 a :enzyme . ?T1 :ref-enzyme ?T2 . ?T1 :interaction_type ?T1_interaction_type . ?T2 :name ?T2_name . ?T3 :name ?T3_name . ?T3 a :medicine . ?T1 :ref-medicine ?T3 . ?T1 :interaction_type ?T1_interaction_type . ?T2 :name ?T2_name . ?T3 :name ?T3_name . FILTER(?T2_name = 'ALA synthase' && ?T3_name = 'Aripiprazole') . }",SELECT ?T1_interaction_type WHERE { ?T1 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 a <http://valuenet/ontop/enzyme> . ?T1 <http://valuenet/ontop/ref-enzyme> ?T2 . ?T1 <http://valuenet/ontop/interaction_type> ?T1_interaction_type . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T3 <http://valuenet/ontop/name> ?T3_name . ?T3 a <http://valuenet/ontop/medicine> . ?T1 <http://valuenet/ontop/ref-medicine> ?T3 . ?T1 <http://valuenet/ontop/interaction_type> ?T1_interaction_type . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T3 <http://valuenet/ontop/name> ?T3_name . FILTER(?T2_name = 'ALA synthase' && ?T3_name = 'Aripiprazole') . }
How many medicines have the FDA approval status 'No' ?,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a :medicine . ?T1 :fda_approved ?T1_fda_approved . FILTER(?T1_fda_approved = 'No') . }",SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T1 <http://valuenet/ontop/fda_approved> ?T1_fda_approved . FILTER(?T1_fda_approved = 'No') . }
How many medicines were not approved by the FDA?,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a :medicine . ?T1 :fda_approved ?T1_fda_approved . FILTER(?T1_fda_approved = 'No') . }",SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T1 <http://valuenet/ontop/fda_approved> ?T1_fda_approved . FILTER(?T1_fda_approved = 'No') . }
How many enzymes do not have any interactions?,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a :enzyme . ?T1 :id ?T1_id . FILTER(?T1_id not in (?T22_enzyme_id)) . {SELECT ?T22_enzyme_id WHERE { ?T22 a :medicine_enzyme_interaction . ?T22 :enzyme_id ?T22_enzyme_id . } } }",SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/enzyme> . ?T1 <http://valuenet/ontop/id> ?T1_id . FILTER(?T1_id not in (?T22_enzyme_id)) . {SELECT ?T22_enzyme_id WHERE { ?T22 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T22 <http://valuenet/ontop/enzyme_id> ?T22_enzyme_id . } } }
What is the count of enzymes without any interactions?,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a :enzyme . ?T1 :id ?T1_id . FILTER(?T1_id not in (?T22_enzyme_id)) . {SELECT ?T22_enzyme_id WHERE { ?T22 a :medicine_enzyme_interaction . ?T22 :enzyme_id ?T22_enzyme_id . } } }",SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/enzyme> . ?T1 <http://valuenet/ontop/id> ?T1_id . FILTER(?T1_id not in (?T22_enzyme_id)) . {SELECT ?T22_enzyme_id WHERE { ?T22 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T22 <http://valuenet/ontop/enzyme_id> ?T22_enzyme_id . } } }
What is the id and trade name of the medicines can interact with at least 3 enzymes?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_id ?T1_trade_name WHERE { ?T1 a :medicine . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-medicine ?T1 . ?T1 :id ?T1_id . ?T1 :trade_name ?T1_trade_name . } GROUP BY ?T1_id ?T1_trade_name HAVING(count( *) >= 3)",SELECT ?T1_id ?T1_trade_name WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-medicine> ?T1 . ?T1 <http://valuenet/ontop/id> ?T1_id . ?T1 <http://valuenet/ontop/trade_name> ?T1_trade_name . } GROUP BY ?T1_id ?T1_trade_name HAVING(count( *) >= 3)
What are the ids and trade names of the medicine that can interact with at least 3 enzymes?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_id ?T1_trade_name WHERE { ?T1 a :medicine . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-medicine ?T1 . ?T1 :id ?T1_id . ?T1 :trade_name ?T1_trade_name . } GROUP BY ?T1_id ?T1_trade_name HAVING(count( *) >= 3)",SELECT ?T1_id ?T1_trade_name WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-medicine> ?T1 . ?T1 <http://valuenet/ontop/id> ?T1_id . ?T1 <http://valuenet/ontop/trade_name> ?T1_trade_name . } GROUP BY ?T1_id ?T1_trade_name HAVING(count( *) >= 3)
"What are the distinct name, location and products of the enzymes which has any 'inhibitor' interaction?","PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name ?T1_location ?T1_product WHERE { ?T1 a :enzyme . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-enzyme ?T1 . ?T1 :name ?T1_name . ?T1 :location ?T1_location . ?T1 :product ?T1_product . ?T2 :interaction_type ?T2_interaction_type . FILTER(?T2_interaction_type = 'inhibitor') . }",SELECT DISTINCT ?T1_name ?T1_location ?T1_product WHERE { ?T1 a <http://valuenet/ontop/enzyme> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-enzyme> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/location> ?T1_location . ?T1 <http://valuenet/ontop/product> ?T1_product . ?T2 <http://valuenet/ontop/interaction_type> ?T2_interaction_type . FILTER(?T2_interaction_type = 'inhibitor') . }
"What are the different names, locations, and products of the enzymes that are capable inhibitor interactions?","PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name ?T1_location ?T1_product WHERE { ?T1 a :enzyme . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-enzyme ?T1 . ?T1 :name ?T1_name . ?T1 :location ?T1_location . ?T1 :product ?T1_product . ?T2 :interaction_type ?T2_interaction_type . FILTER(?T2_interaction_type = 'inhibitor') . }",SELECT DISTINCT ?T1_name ?T1_location ?T1_product WHERE { ?T1 a <http://valuenet/ontop/enzyme> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-enzyme> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/location> ?T1_location . ?T1 <http://valuenet/ontop/product> ?T1_product . ?T2 <http://valuenet/ontop/interaction_type> ?T2_interaction_type . FILTER(?T2_interaction_type = 'inhibitor') . }
List the medicine name and trade name which can both interact as 'inhibitor' and 'activitor' with enzymes.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name ?T1_trade_name WHERE { ?T1 a :medicine . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-medicine ?T1 . ?T1 :name ?T1_name . ?T1 :trade_name ?T1_trade_name . ?T2 :interaction_type ?T2_interaction_type . FILTER(?T2_interaction_type = 'inhibitor') . FILTER (?T1_name in (?T3_name)) . FILTER (?T1_trade_name in (?T3_trade_name)) . ?T3 a :medicine . ?T4 a :medicine_enzyme_interaction . ?T4 :ref-medicine ?T3 . ?T3 :name ?T3_name . ?T3 :trade_name ?T3_trade_name . ?T4 :interaction_type ?T4_interaction_type . FILTER(?T4_interaction_type = 'activitor') . }",SELECT DISTINCT ?T1_name ?T1_trade_name WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-medicine> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/trade_name> ?T1_trade_name . ?T2 <http://valuenet/ontop/interaction_type> ?T2_interaction_type . FILTER(?T2_interaction_type = 'inhibitor') . FILTER (?T1_name in (?T3_name)) . FILTER (?T1_trade_name in (?T3_trade_name)) . ?T3 a <http://valuenet/ontop/medicine> . ?T4 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T4 <http://valuenet/ontop/ref-medicine> ?T3 . ?T3 <http://valuenet/ontop/name> ?T3_name . ?T3 <http://valuenet/ontop/trade_name> ?T3_trade_name . ?T4 <http://valuenet/ontop/interaction_type> ?T4_interaction_type . FILTER(?T4_interaction_type = 'activitor') . }
What are the medicine and trade names that can interact as an inhibitor and activitor with enzymes?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name ?T1_trade_name WHERE { ?T1 a :medicine . ?T2 a :medicine_enzyme_interaction . ?T2 :ref-medicine ?T1 . ?T1 :name ?T1_name . ?T1 :trade_name ?T1_trade_name . ?T2 :interaction_type ?T2_interaction_type . FILTER(?T2_interaction_type = 'inhibitor') . FILTER (?T1_name in (?T3_name)) . FILTER (?T1_trade_name in (?T3_trade_name)) . ?T3 a :medicine . ?T4 a :medicine_enzyme_interaction . ?T4 :ref-medicine ?T3 . ?T3 :name ?T3_name . ?T3 :trade_name ?T3_trade_name . ?T4 :interaction_type ?T4_interaction_type . FILTER(?T4_interaction_type = 'activitor') . }",SELECT DISTINCT ?T1_name ?T1_trade_name WHERE { ?T1 a <http://valuenet/ontop/medicine> . ?T2 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T2 <http://valuenet/ontop/ref-medicine> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/trade_name> ?T1_trade_name . ?T2 <http://valuenet/ontop/interaction_type> ?T2_interaction_type . FILTER(?T2_interaction_type = 'inhibitor') . FILTER (?T1_name in (?T3_name)) . FILTER (?T1_trade_name in (?T3_trade_name)) . ?T3 a <http://valuenet/ontop/medicine> . ?T4 a <http://valuenet/ontop/medicine_enzyme_interaction> . ?T4 <http://valuenet/ontop/ref-medicine> ?T3 . ?T3 <http://valuenet/ontop/name> ?T3_name . ?T3 <http://valuenet/ontop/trade_name> ?T3_trade_name . ?T4 <http://valuenet/ontop/interaction_type> ?T4_interaction_type . FILTER(?T4_interaction_type = 'activitor') . }
