nl_question,sparql_partial_uri,sparql_complete_uri
Find the name and id of accounts whose checking balance is below the maximum checking balance.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_custid ?T1_name WHERE { ?T1 a :accounts . ?T2 a :checking . ?T2 :ref-cust ?T1 . ?T1 :custid ?T1_custid . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . FILTER(?T2_balance < (?aggregation_T23_balance_58)) . {SELECT (max( ?T23_balance) as ?aggregation_T23_balance_58 ) WHERE { ?T23 a :checking . ?T23 :balance ?T23_balance . } } }",SELECT ?T1_custid ?T1_name WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T2 a <http://valuenet/ontop/checking> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/custid> ?T1_custid . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . FILTER(?T2_balance < (?aggregation_T23_balance_58)) . {SELECT (max( ?T23_balance) as ?aggregation_T23_balance_58 ) WHERE { ?T23 a <http://valuenet/ontop/checking> . ?T23 <http://valuenet/ontop/balance> ?T23_balance . } } }
What are the customer id and name corresponding to accounts with a checking balance less than the largest checking balance?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_custid ?T1_name WHERE { ?T1 a :accounts . ?T2 a :checking . ?T2 :ref-cust ?T1 . ?T1 :custid ?T1_custid . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . FILTER(?T2_balance < (?aggregation_T23_balance_41)) . {SELECT (max( ?T23_balance) as ?aggregation_T23_balance_41 ) WHERE { ?T23 a :checking . ?T23 :balance ?T23_balance . } } }",SELECT ?T1_custid ?T1_name WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T2 a <http://valuenet/ontop/checking> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/custid> ?T1_custid . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . FILTER(?T2_balance < (?aggregation_T23_balance_41)) . {SELECT (max( ?T23_balance) as ?aggregation_T23_balance_41 ) WHERE { ?T23 a <http://valuenet/ontop/checking> . ?T23 <http://valuenet/ontop/balance> ?T23_balance . } } }
What is the checking balance of the account whose owner’s name contains the substring ‘ee’?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_balance WHERE { ?T1 a :checking . ?T2 a :accounts . ?T1 :ref-cust ?T2 . ?T1 :balance ?T1_balance . ?T2 :name ?T2_name . FILTER(contains (?T2_name, 'ee')) . }","SELECT ?T1_balance WHERE { ?T1 a <http://valuenet/ontop/checking> . ?T2 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/ref-cust> ?T2 . ?T1 <http://valuenet/ontop/balance> ?T1_balance . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(contains (?T2_name, 'ee')) . }"
Find the balance of the checking account belonging to an owner whose name contains 'ee'.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_balance WHERE { ?T1 a :checking . ?T2 a :accounts . ?T1 :ref-cust ?T2 . ?T1 :balance ?T1_balance . ?T2 :name ?T2_name . FILTER(contains (?T2_name, 'ee')) . }","SELECT ?T1_balance WHERE { ?T1 a <http://valuenet/ontop/checking> . ?T2 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/ref-cust> ?T2 . ?T1 <http://valuenet/ontop/balance> ?T1_balance . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(contains (?T2_name, 'ee')) . }"
Find the checking balance and saving balance in the Brown’s account.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_balance ?T2_balance WHERE { ?T1 a :checking . ?T3 a :accounts . ?T1 :ref-cust ?T3 . ?T1 :balance ?T1_balance . ?T2 :balance ?T2_balance . ?T3 :name ?T3_name . ?T2 a :savings . ?T2 :ref-cust ?T3 . ?T1 :balance ?T1_balance . ?T2 :balance ?T2_balance . ?T3 :name ?T3_name . FILTER(?T3_name = 'Brown') . }",SELECT ?T1_balance ?T2_balance WHERE { ?T1 a <http://valuenet/ontop/checking> . ?T3 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/ref-cust> ?T3 . ?T1 <http://valuenet/ontop/balance> ?T1_balance . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/name> ?T3_name . ?T2 a <http://valuenet/ontop/savings> . ?T2 <http://valuenet/ontop/ref-cust> ?T3 . ?T1 <http://valuenet/ontop/balance> ?T1_balance . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/name> ?T3_name . FILTER(?T3_name = 'Brown') . }
What are the checking and savings balances in accounts belonging to Brown?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_balance ?T2_balance WHERE { ?T1 a :checking . ?T3 a :accounts . ?T1 :ref-cust ?T3 . ?T1 :balance ?T1_balance . ?T2 :balance ?T2_balance . ?T3 :name ?T3_name . ?T2 a :savings . ?T2 :ref-cust ?T3 . ?T1 :balance ?T1_balance . ?T2 :balance ?T2_balance . ?T3 :name ?T3_name . FILTER(?T3_name = 'Brown') . }",SELECT ?T1_balance ?T2_balance WHERE { ?T1 a <http://valuenet/ontop/checking> . ?T3 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/ref-cust> ?T3 . ?T1 <http://valuenet/ontop/balance> ?T1_balance . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/name> ?T3_name . ?T2 a <http://valuenet/ontop/savings> . ?T2 <http://valuenet/ontop/ref-cust> ?T3 . ?T1 <http://valuenet/ontop/balance> ?T1_balance . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/name> ?T3_name . FILTER(?T3_name = 'Brown') . }
"Find the names of accounts whose checking balance is above the average checking balance, but savings balance is below the average savings balance.","PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name WHERE { ?T1 a :accounts . ?T2 a :savings . ?T2 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . FILTER(?T2_balance > (?aggregation_T23_balance_32)) . FILTER (?T1_name in (?T4_name)) . ?T3 a :accounts . ?T4 a :savings . ?T4 :ref-cust ?T3 . ?T3 :name ?T3_name . ?T4 :balance ?T4_balance . FILTER(?T4_balance < (?aggregation_T25_balance_92)) . { ?T23 a :checking . ?T23 :balance ?T23_balance . } }",SELECT DISTINCT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T2 a <http://valuenet/ontop/savings> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . FILTER(?T2_balance > (?aggregation_T23_balance_32)) . FILTER (?T1_name in (?T4_name)) . ?T3 a <http://valuenet/ontop/accounts> . ?T4 a <http://valuenet/ontop/savings> . ?T4 <http://valuenet/ontop/ref-cust> ?T3 . ?T3 <http://valuenet/ontop/name> ?T3_name . ?T4 <http://valuenet/ontop/balance> ?T4_balance . FILTER(?T4_balance < (?aggregation_T25_balance_92)) . { ?T23 a <http://valuenet/ontop/checking> . ?T23 <http://valuenet/ontop/balance> ?T23_balance . } }
What are the names of accounts with checking balances greater than the average checking balance and savings balances below the average savings balance?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name WHERE { ?T1 a :accounts . ?T2 a :savings . ?T2 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . FILTER(?T2_balance > (?aggregation_T23_balance_33)) . FILTER (?T1_name in (?T4_name)) . ?T3 a :accounts . ?T4 a :savings . ?T4 :ref-cust ?T3 . ?T3 :name ?T3_name . ?T4 :balance ?T4_balance . FILTER(?T4_balance < (?aggregation_T25_balance_23)) . { ?T23 a :checking . ?T23 :balance ?T23_balance . } }",SELECT DISTINCT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T2 a <http://valuenet/ontop/savings> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . FILTER(?T2_balance > (?aggregation_T23_balance_33)) . FILTER (?T1_name in (?T4_name)) . ?T3 a <http://valuenet/ontop/accounts> . ?T4 a <http://valuenet/ontop/savings> . ?T4 <http://valuenet/ontop/ref-cust> ?T3 . ?T3 <http://valuenet/ontop/name> ?T3_name . ?T4 <http://valuenet/ontop/balance> ?T4_balance . FILTER(?T4_balance < (?aggregation_T25_balance_23)) . { ?T23 a <http://valuenet/ontop/checking> . ?T23 <http://valuenet/ontop/balance> ?T23_balance . } }
Find the checking balance of the accounts whose savings balance is higher than the average savings balance.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_balance WHERE { ?T1 a :savings . ?T2 a :accounts . ?T1 :ref-cust ?T2 . ?T1 :balance ?T1_balance . ?T2 :name ?T2_name . FILTER(?T2_name in (?aggregation_T45_balance_110)) . {SELECT ?T23_name WHERE { ?T23 a :accounts . ?T24 a :savings . ?T24 :ref-cust ?T23 . ?T23 :name ?T23_name . ?T24 :balance ?T24_balance . FILTER(?T24_balance > (?aggregation_T45_balance_110)) . {SELECT (avg( ?T45_balance) as ?aggregation_T45_balance_110 ) WHERE { ?T45 a :savings . ?T45 :balance ?T45_balance . } } } } }",SELECT ?T1_balance WHERE { ?T1 a <http://valuenet/ontop/savings> . ?T2 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/ref-cust> ?T2 . ?T1 <http://valuenet/ontop/balance> ?T1_balance . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name in (?aggregation_T45_balance_110)) . {SELECT ?T23_name WHERE { ?T23 a <http://valuenet/ontop/accounts> . ?T24 a <http://valuenet/ontop/savings> . ?T24 <http://valuenet/ontop/ref-cust> ?T23 . ?T23 <http://valuenet/ontop/name> ?T23_name . ?T24 <http://valuenet/ontop/balance> ?T24_balance . FILTER(?T24_balance > (?aggregation_T45_balance_110)) . {SELECT (avg( ?T45_balance) as ?aggregation_T45_balance_110 ) WHERE { ?T45 a <http://valuenet/ontop/savings> . ?T45 <http://valuenet/ontop/balance> ?T45_balance . } } } } }
What are the balances of checking accounts belonging to people with savings balances greater than the average savings balance?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_balance WHERE { ?T1 a :savings . ?T2 a :accounts . ?T1 :ref-cust ?T2 . ?T1 :balance ?T1_balance . ?T2 :name ?T2_name . FILTER(?T2_name in (?aggregation_T45_balance_179)) . {SELECT ?T23_name WHERE { ?T23 a :accounts . ?T24 a :savings . ?T24 :ref-cust ?T23 . ?T23 :name ?T23_name . ?T24 :balance ?T24_balance . FILTER(?T24_balance > (?aggregation_T45_balance_179)) . {SELECT (avg( ?T45_balance) as ?aggregation_T45_balance_179 ) WHERE { ?T45 a :savings . ?T45 :balance ?T45_balance . } } } } }",SELECT ?T1_balance WHERE { ?T1 a <http://valuenet/ontop/savings> . ?T2 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/ref-cust> ?T2 . ?T1 <http://valuenet/ontop/balance> ?T1_balance . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name in (?aggregation_T45_balance_179)) . {SELECT ?T23_name WHERE { ?T23 a <http://valuenet/ontop/accounts> . ?T24 a <http://valuenet/ontop/savings> . ?T24 <http://valuenet/ontop/ref-cust> ?T23 . ?T23 <http://valuenet/ontop/name> ?T23_name . ?T24 <http://valuenet/ontop/balance> ?T24_balance . FILTER(?T24_balance > (?aggregation_T45_balance_179)) . {SELECT (avg( ?T45_balance) as ?aggregation_T45_balance_179 ) WHERE { ?T45 a <http://valuenet/ontop/savings> . ?T45 <http://valuenet/ontop/balance> ?T45_balance . } } } } }
List all customers’ names in the alphabetical order.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :accounts . ?T1 :name ?T1_name . ?T1 :name ?T1_name . } ORDER BY ASC (?T1_name)",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/name> ?T1_name . } ORDER BY ASC (?T1_name)
What are the names of all the customers in alphabetical order?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :accounts . ?T1 :name ?T1_name . ?T1 :name ?T1_name . } ORDER BY ASC (?T1_name)",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/name> ?T1_name . } ORDER BY ASC (?T1_name)
Find the name of account that has the lowest total checking and saving balance.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :accounts . ?T2 a :checking . ?T2 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . ?T3 :balance ?T3_balance . ?T3 a :savings . ?T3 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . ?T3 :balance ?T3_balance . } ORDER BY ASC (?T2_balance + ?T3_balance) LIMIT 1",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T2 a <http://valuenet/ontop/checking> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/balance> ?T3_balance . ?T3 a <http://valuenet/ontop/savings> . ?T3 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/balance> ?T3_balance . } ORDER BY ASC (?T2_balance + ?T3_balance) LIMIT 1
What is the name corresponding to the accoung with the lowest sum of checking and savings balances?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :accounts . ?T2 a :checking . ?T2 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . ?T3 :balance ?T3_balance . ?T3 a :savings . ?T3 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . ?T3 :balance ?T3_balance . } ORDER BY ASC (?T2_balance + ?T3_balance) LIMIT 1",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T2 a <http://valuenet/ontop/checking> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/balance> ?T3_balance . ?T3 a <http://valuenet/ontop/savings> . ?T3 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/balance> ?T3_balance . } ORDER BY ASC (?T2_balance + ?T3_balance) LIMIT 1
Find the name and checking balance of the account with the lowest savings balance.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name ?T2_balance WHERE { ?T1 a :accounts . ?T2 a :checking . ?T2 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . ?T3 :balance ?T3_balance . ?T3 a :savings . ?T3 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . ?T3 :balance ?T3_balance . } ORDER BY ASC (?T3_balance) LIMIT 1",SELECT ?T1_name ?T2_balance WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T2 a <http://valuenet/ontop/checking> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/balance> ?T3_balance . ?T3 a <http://valuenet/ontop/savings> . ?T3 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/balance> ?T3_balance . } ORDER BY ASC (?T3_balance) LIMIT 1
What are the names and balances of checking accounts belonging to the customer with the lowest savings balance?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name ?T2_balance WHERE { ?T1 a :accounts . ?T2 a :checking . ?T2 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . ?T3 :balance ?T3_balance . ?T3 a :savings . ?T3 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . ?T3 :balance ?T3_balance . } ORDER BY ASC (?T3_balance) LIMIT 1",SELECT ?T1_name ?T2_balance WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T2 a <http://valuenet/ontop/checking> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/balance> ?T3_balance . ?T3 a <http://valuenet/ontop/savings> . ?T3 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . ?T3 <http://valuenet/ontop/balance> ?T3_balance . } ORDER BY ASC (?T3_balance) LIMIT 1
Find the number of checking accounts for each account name.,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) ?T2_name WHERE { ?T1 a :checking . ?T2 a :accounts . ?T1 :ref-cust ?T2 . ?T2 :name ?T2_name . } GROUP BY ?T2_name",SELECT (count( *) as ?aggregation_all) ?T2_name WHERE { ?T1 a <http://valuenet/ontop/checking> . ?T2 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/ref-cust> ?T2 . ?T2 <http://valuenet/ontop/name> ?T2_name . } GROUP BY ?T2_name
"What are the names of customers with accounts, and how many checking accounts do each of them have?","PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) ?T2_name WHERE { ?T1 a :checking . ?T2 a :accounts . ?T1 :ref-cust ?T2 . ?T2 :name ?T2_name . } GROUP BY ?T2_name",SELECT (count( *) as ?aggregation_all) ?T2_name WHERE { ?T1 a <http://valuenet/ontop/checking> . ?T2 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/ref-cust> ?T2 . ?T2 <http://valuenet/ontop/name> ?T2_name . } GROUP BY ?T2_name
Find the total saving balance for each account name.,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_balance) as ?aggregation_T1_balance_167 ) ?T2_name WHERE { ?T1 a :savings . ?T2 a :accounts . ?T1 :ref-cust ?T2 . ?T1 :balance ?T1_balance . ?T2 :name ?T2_name . } GROUP BY ?T2_name",SELECT (sum( ?T1_balance) as ?aggregation_T1_balance_167 ) ?T2_name WHERE { ?T1 a <http://valuenet/ontop/savings> . ?T2 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/ref-cust> ?T2 . ?T1 <http://valuenet/ontop/balance> ?T1_balance . ?T2 <http://valuenet/ontop/name> ?T2_name . } GROUP BY ?T2_name
"What are the names of customers with accounts, and what are the total savings balances for each?","PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_balance) as ?aggregation_T1_balance_27 ) ?T2_name WHERE { ?T1 a :savings . ?T2 a :accounts . ?T1 :ref-cust ?T2 . ?T1 :balance ?T1_balance . ?T2 :name ?T2_name . } GROUP BY ?T2_name",SELECT (sum( ?T1_balance) as ?aggregation_T1_balance_27 ) ?T2_name WHERE { ?T1 a <http://valuenet/ontop/savings> . ?T2 a <http://valuenet/ontop/accounts> . ?T1 <http://valuenet/ontop/ref-cust> ?T2 . ?T1 <http://valuenet/ontop/balance> ?T1_balance . ?T2 <http://valuenet/ontop/name> ?T2_name . } GROUP BY ?T2_name
Find the name of accounts whose checking balance is below the average checking balance.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :accounts . ?T2 a :checking . ?T2 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . FILTER(?T2_balance < (?aggregation_T23_balance_73)) . {SELECT (avg( ?T23_balance) as ?aggregation_T23_balance_73 ) WHERE { ?T23 a :checking . ?T23 :balance ?T23_balance . } } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T2 a <http://valuenet/ontop/checking> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . FILTER(?T2_balance < (?aggregation_T23_balance_73)) . {SELECT (avg( ?T23_balance) as ?aggregation_T23_balance_73 ) WHERE { ?T23 a <http://valuenet/ontop/checking> . ?T23 <http://valuenet/ontop/balance> ?T23_balance . } } }
What are the names of customers with checking balances lower than the average checking balance?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :accounts . ?T2 a :checking . ?T2 :ref-cust ?T1 . ?T1 :name ?T1_name . ?T2 :balance ?T2_balance . FILTER(?T2_balance < (?aggregation_T23_balance_79)) . {SELECT (avg( ?T23_balance) as ?aggregation_T23_balance_79 ) WHERE { ?T23 a :checking . ?T23 :balance ?T23_balance . } } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/accounts> . ?T2 a <http://valuenet/ontop/checking> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/balance> ?T2_balance . FILTER(?T2_balance < (?aggregation_T23_balance_79)) . {SELECT (avg( ?T23_balance) as ?aggregation_T23_balance_79 ) WHERE { ?T23 a <http://valuenet/ontop/checking> . ?T23 <http://valuenet/ontop/balance> ?T23_balance . } } }
