nl_question,sparql_partial_uri,sparql_complete_uri
List the name of the shop with the latest open year.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name WHERE { ?T1 a :shop . ?T1 :shop_name ?T1_shop_name . ?T1 :open_year ?T1_open_year . } ORDER BY DESC (?T1_open_year) LIMIT 1",SELECT ?T1_shop_name WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . ?T1 <http://valuenet/ontop/open_year> ?T1_open_year . } ORDER BY DESC (?T1_open_year) LIMIT 1
What is the shop name corresponding to the shop that opened in the most recent year?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name WHERE { ?T1 a :shop . ?T1 :shop_name ?T1_shop_name . ?T1 :open_year ?T1_open_year . } ORDER BY DESC (?T1_open_year) LIMIT 1",SELECT ?T1_shop_name WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . ?T1 <http://valuenet/ontop/open_year> ?T1_open_year . } ORDER BY DESC (?T1_open_year) LIMIT 1
Show names of shops and the carriers of devices they have in stock.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name ?T2_carrier WHERE { ?T1 a :shop . ?T13 a :stock . ?T13 :ref-shop ?T1 . ?T1 :shop_name ?T1_shop_name . ?T2 :carrier ?T2_carrier . ?T2 a :device . ?T13 :ref-device ?T2 . ?T1 :shop_name ?T1_shop_name . ?T2 :carrier ?T2_carrier . }",SELECT ?T1_shop_name ?T2_carrier WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T13 a <http://valuenet/ontop/stock> . ?T13 <http://valuenet/ontop/ref-shop> ?T1 . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . ?T2 <http://valuenet/ontop/carrier> ?T2_carrier . ?T2 a <http://valuenet/ontop/device> . ?T13 <http://valuenet/ontop/ref-device> ?T2 . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . ?T2 <http://valuenet/ontop/carrier> ?T2_carrier . }
"What are the names of device shops, and what are the carriers that they carry devices in stock for?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name ?T2_carrier WHERE { ?T1 a :shop . ?T13 a :stock . ?T13 :ref-shop ?T1 . ?T1 :shop_name ?T1_shop_name . ?T2 :carrier ?T2_carrier . ?T2 a :device . ?T13 :ref-device ?T2 . ?T1 :shop_name ?T1_shop_name . ?T2 :carrier ?T2_carrier . }",SELECT ?T1_shop_name ?T2_carrier WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T13 a <http://valuenet/ontop/stock> . ?T13 <http://valuenet/ontop/ref-shop> ?T1 . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . ?T2 <http://valuenet/ontop/carrier> ?T2_carrier . ?T2 a <http://valuenet/ontop/device> . ?T13 <http://valuenet/ontop/ref-device> ?T2 . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . ?T2 <http://valuenet/ontop/carrier> ?T2_carrier . }
Show names of shops that have more than one kind of device in stock.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name WHERE { ?T1 a :shop . ?T2 a :stock . ?T2 :ref-shop ?T1 . ?T1 :shop_name ?T1_shop_name . } GROUP BY ?T1_shop_name HAVING(count( *) > 1)",SELECT ?T1_shop_name WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T2 a <http://valuenet/ontop/stock> . ?T2 <http://valuenet/ontop/ref-shop> ?T1 . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . } GROUP BY ?T1_shop_name HAVING(count( *) > 1)
What are the names of shops that have more than a single kind of device in stock?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name WHERE { ?T1 a :shop . ?T2 a :stock . ?T2 :ref-shop ?T1 . ?T1 :shop_name ?T1_shop_name . } GROUP BY ?T1_shop_name HAVING(count( *) > 1)",SELECT ?T1_shop_name WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T2 a <http://valuenet/ontop/stock> . ?T2 <http://valuenet/ontop/ref-shop> ?T1 . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . } GROUP BY ?T1_shop_name HAVING(count( *) > 1)
Show the name of the shop that has the most kind of devices in stock.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name (count( *) as ?aggregation_all) WHERE { ?T1 a :shop . ?T2 a :stock . ?T2 :ref-shop ?T1 . ?T1 :shop_name ?T1_shop_name . } GROUP BY ?T1_shop_name ORDER BY DESC (?aggregation_all) LIMIT 1",SELECT ?T1_shop_name (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T2 a <http://valuenet/ontop/stock> . ?T2 <http://valuenet/ontop/ref-shop> ?T1 . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . } GROUP BY ?T1_shop_name ORDER BY DESC (?aggregation_all) LIMIT 1
What is the name of the shop that has the most different kinds of devices in stock?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name (count( *) as ?aggregation_all) WHERE { ?T1 a :shop . ?T2 a :stock . ?T2 :ref-shop ?T1 . ?T1 :shop_name ?T1_shop_name . } GROUP BY ?T1_shop_name ORDER BY DESC (?aggregation_all) LIMIT 1",SELECT ?T1_shop_name (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T2 a <http://valuenet/ontop/stock> . ?T2 <http://valuenet/ontop/ref-shop> ?T1 . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . } GROUP BY ?T1_shop_name ORDER BY DESC (?aggregation_all) LIMIT 1
Show the name of the shop that have the largest quantity of devices in stock.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name WHERE { ?T1 a :shop . ?T2 a :stock . ?T2 :ref-shop ?T1 . ?T1 :shop_name ?T1_shop_name . ?T2 :quantity ?T2_quantity . } GROUP BY ?T1_shop_name ORDER BY DESC (sum( ?T2_quantity)) LIMIT 1",SELECT ?T1_shop_name WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T2 a <http://valuenet/ontop/stock> . ?T2 <http://valuenet/ontop/ref-shop> ?T1 . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . ?T2 <http://valuenet/ontop/quantity> ?T2_quantity . } GROUP BY ?T1_shop_name ORDER BY DESC (sum( ?T2_quantity)) LIMIT 1
What is the name of the shop that has the greatest quantity of devices in stock?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name WHERE { ?T1 a :shop . ?T2 a :stock . ?T2 :ref-shop ?T1 . ?T1 :shop_name ?T1_shop_name . ?T2 :quantity ?T2_quantity . } GROUP BY ?T1_shop_name ORDER BY DESC (sum( ?T2_quantity)) LIMIT 1",SELECT ?T1_shop_name WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T2 a <http://valuenet/ontop/stock> . ?T2 <http://valuenet/ontop/ref-shop> ?T1 . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . ?T2 <http://valuenet/ontop/quantity> ?T2_quantity . } GROUP BY ?T1_shop_name ORDER BY DESC (sum( ?T2_quantity)) LIMIT 1
Please show different software platforms and the corresponding number of devices using each.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_software_platform (count( *) as ?aggregation_all) WHERE { ?T1 a :device . ?T1 :software_platform ?T1_software_platform . } GROUP BY ?T1_software_platform",SELECT ?T1_software_platform (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/device> . ?T1 <http://valuenet/ontop/software_platform> ?T1_software_platform . } GROUP BY ?T1_software_platform
"What are the different software platforms for devices, and how many devices have each?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_software_platform (count( *) as ?aggregation_all) WHERE { ?T1 a :device . ?T1 :software_platform ?T1_software_platform . } GROUP BY ?T1_software_platform",SELECT ?T1_software_platform (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/device> . ?T1 <http://valuenet/ontop/software_platform> ?T1_software_platform . } GROUP BY ?T1_software_platform
Please show the software platforms of devices in descending order of the count.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_software_platform WHERE { ?T1 a :device . ?T1 :software_platform ?T1_software_platform . } GROUP BY ?T1_software_platform ORDER BY DESC (count( *) )",SELECT ?T1_software_platform WHERE { ?T1 a <http://valuenet/ontop/device> . ?T1 <http://valuenet/ontop/software_platform> ?T1_software_platform . } GROUP BY ?T1_software_platform ORDER BY DESC (count( *) )
"What are the different software platforms for devices, ordered by frequency descending?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_software_platform WHERE { ?T1 a :device . ?T1 :software_platform ?T1_software_platform . } GROUP BY ?T1_software_platform ORDER BY DESC (count( *) )",SELECT ?T1_software_platform WHERE { ?T1 a <http://valuenet/ontop/device> . ?T1 <http://valuenet/ontop/software_platform> ?T1_software_platform . } GROUP BY ?T1_software_platform ORDER BY DESC (count( *) )
List the software platform shared by the greatest number of devices.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_software_platform (count( *) as ?aggregation_all) WHERE { ?T1 a :device . ?T1 :software_platform ?T1_software_platform . } GROUP BY ?T1_software_platform ORDER BY DESC (?aggregation_all) LIMIT 1",SELECT ?T1_software_platform (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/device> . ?T1 <http://valuenet/ontop/software_platform> ?T1_software_platform . } GROUP BY ?T1_software_platform ORDER BY DESC (?aggregation_all) LIMIT 1
What is the software platform that is most common amongst all devices?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_software_platform (count( *) as ?aggregation_all) WHERE { ?T1 a :device . ?T1 :software_platform ?T1_software_platform . } GROUP BY ?T1_software_platform ORDER BY DESC (?aggregation_all) LIMIT 1",SELECT ?T1_software_platform (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/device> . ?T1 <http://valuenet/ontop/software_platform> ?T1_software_platform . } GROUP BY ?T1_software_platform ORDER BY DESC (?aggregation_all) LIMIT 1
List the names of shops that have no devices in stock.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name WHERE { ?T1 a :shop . ?T1 :shop_name ?T1_shop_name . ?T1 :shop_id ?T1_shop_id . FILTER(?T1_shop_id not in (?T22_shop_id)) . {SELECT ?T22_shop_id WHERE { ?T22 a :stock . ?T22 :shop_id ?T22_shop_id . } } }",SELECT ?T1_shop_name WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . ?T1 <http://valuenet/ontop/shop_id> ?T1_shop_id . FILTER(?T1_shop_id not in (?T22_shop_id)) . {SELECT ?T22_shop_id WHERE { ?T22 a <http://valuenet/ontop/stock> . ?T22 <http://valuenet/ontop/shop_id> ?T22_shop_id . } } }
What are the names of shops that do not have any devices in stock?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_shop_name WHERE { ?T1 a :shop . ?T1 :shop_name ?T1_shop_name . ?T1 :shop_id ?T1_shop_id . FILTER(?T1_shop_id not in (?T22_shop_id)) . {SELECT ?T22_shop_id WHERE { ?T22 a :stock . ?T22 :shop_id ?T22_shop_id . } } }",SELECT ?T1_shop_name WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T1 <http://valuenet/ontop/shop_name> ?T1_shop_name . ?T1 <http://valuenet/ontop/shop_id> ?T1_shop_id . FILTER(?T1_shop_id not in (?T22_shop_id)) . {SELECT ?T22_shop_id WHERE { ?T22 a <http://valuenet/ontop/stock> . ?T22 <http://valuenet/ontop/shop_id> ?T22_shop_id . } } }
Show the locations shared by shops with open year later than 2012 and shops with open year before 2008.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_location WHERE { ?T1 a :shop . ?T1 :location ?T1_location . ?T1 :open_year ?T1_open_year . FILTER(?T1_open_year > '2012') . FILTER (?T1_location in (?T2_location)) . ?T2 a :shop . ?T2 :location ?T2_location . ?T2 :open_year ?T2_open_year . FILTER(?T2_open_year < '2008') . }",SELECT DISTINCT ?T1_location WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T1 <http://valuenet/ontop/location> ?T1_location . ?T1 <http://valuenet/ontop/open_year> ?T1_open_year . FILTER(?T1_open_year > '2012') . FILTER (?T1_location in (?T2_location)) . ?T2 a <http://valuenet/ontop/shop> . ?T2 <http://valuenet/ontop/location> ?T2_location . ?T2 <http://valuenet/ontop/open_year> ?T2_open_year . FILTER(?T2_open_year < '2008') . }
Which locations contains both shops that opened after the year 2012 and shops that opened before 2008?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_location WHERE { ?T1 a :shop . ?T1 :location ?T1_location . ?T1 :open_year ?T1_open_year . FILTER(?T1_open_year > '2012') . FILTER (?T1_location in (?T2_location)) . ?T2 a :shop . ?T2 :location ?T2_location . ?T2 :open_year ?T2_open_year . FILTER(?T2_open_year < '2008') . }",SELECT DISTINCT ?T1_location WHERE { ?T1 a <http://valuenet/ontop/shop> . ?T1 <http://valuenet/ontop/location> ?T1_location . ?T1 <http://valuenet/ontop/open_year> ?T1_open_year . FILTER(?T1_open_year > '2012') . FILTER (?T1_location in (?T2_location)) . ?T2 a <http://valuenet/ontop/shop> . ?T2 <http://valuenet/ontop/location> ?T2_location . ?T2 <http://valuenet/ontop/open_year> ?T2_open_year . FILTER(?T2_open_year < '2008') . }
List the carriers of devices that have no devices in stock.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_carrier WHERE { ?T1 a :device . ?T1 :carrier ?T1_carrier . ?T1 :device_id ?T1_device_id . FILTER(?T1_device_id not in (?T22_device_id)) . {SELECT ?T22_device_id WHERE { ?T22 a :stock . ?T22 :device_id ?T22_device_id . } } }",SELECT ?T1_carrier WHERE { ?T1 a <http://valuenet/ontop/device> . ?T1 <http://valuenet/ontop/carrier> ?T1_carrier . ?T1 <http://valuenet/ontop/device_id> ?T1_device_id . FILTER(?T1_device_id not in (?T22_device_id)) . {SELECT ?T22_device_id WHERE { ?T22 a <http://valuenet/ontop/stock> . ?T22 <http://valuenet/ontop/device_id> ?T22_device_id . } } }
What are the carriers of devices that are not in stock anywhere?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_carrier WHERE { ?T1 a :device . ?T1 :carrier ?T1_carrier . ?T1 :device_id ?T1_device_id . FILTER(?T1_device_id not in (?T22_device_id)) . {SELECT ?T22_device_id WHERE { ?T22 a :stock . ?T22 :device_id ?T22_device_id . } } }",SELECT ?T1_carrier WHERE { ?T1 a <http://valuenet/ontop/device> . ?T1 <http://valuenet/ontop/carrier> ?T1_carrier . ?T1 <http://valuenet/ontop/device_id> ?T1_device_id . FILTER(?T1_device_id not in (?T22_device_id)) . {SELECT ?T22_device_id WHERE { ?T22 a <http://valuenet/ontop/stock> . ?T22 <http://valuenet/ontop/device_id> ?T22_device_id . } } }
Show the carriers of devices in stock at more than one shop.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_carrier WHERE { ?T1 a :device . ?T2 a :stock . ?T2 :ref-device ?T1 . ?T1 :carrier ?T1_carrier . } GROUP BY ?T1_carrier HAVING(count( *) > 1)",SELECT ?T1_carrier WHERE { ?T1 a <http://valuenet/ontop/device> . ?T2 a <http://valuenet/ontop/stock> . ?T2 <http://valuenet/ontop/ref-device> ?T1 . ?T1 <http://valuenet/ontop/carrier> ?T1_carrier . } GROUP BY ?T1_carrier HAVING(count( *) > 1)
What are the carriers of devices that are in stock in more than a single shop?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_carrier WHERE { ?T1 a :device . ?T2 a :stock . ?T2 :ref-device ?T1 . ?T1 :carrier ?T1_carrier . } GROUP BY ?T1_carrier HAVING(count( *) > 1)",SELECT ?T1_carrier WHERE { ?T1 a <http://valuenet/ontop/device> . ?T2 a <http://valuenet/ontop/stock> . ?T2 <http://valuenet/ontop/ref-device> ?T1 . ?T1 <http://valuenet/ontop/carrier> ?T1_carrier . } GROUP BY ?T1_carrier HAVING(count( *) > 1)
