nl_question,sparql_partial_uri,sparql_complete_uri
What is the location with the most cinemas opened in year 2010 or later?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_location (count( *) as ?aggregation_all) WHERE { ?T1 a :cinema . ?T1 :location ?T1_location . ?T1 :openning_year ?T1_openning_year . FILTER(?T1_openning_year >= 2010) . } GROUP BY ?T1_location ORDER BY DESC (?aggregation_all) LIMIT 1",SELECT ?T1_location (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/cinema> . ?T1 <http://valuenet/ontop/location> ?T1_location . ?T1 <http://valuenet/ontop/openning_year> ?T1_openning_year . FILTER(?T1_openning_year >= 2010) . } GROUP BY ?T1_location ORDER BY DESC (?aggregation_all) LIMIT 1
Show all the locations with at least two cinemas with capacity above 300.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_location WHERE { ?T1 a :cinema . ?T1 :location ?T1_location . ?T1 :capacity ?T1_capacity . FILTER(?T1_capacity > 300) . } GROUP BY ?T1_location HAVING(count( *) >= 2)",SELECT ?T1_location WHERE { ?T1 a <http://valuenet/ontop/cinema> . ?T1 <http://valuenet/ontop/location> ?T1_location . ?T1 <http://valuenet/ontop/capacity> ?T1_capacity . FILTER(?T1_capacity > 300) . } GROUP BY ?T1_location HAVING(count( *) >= 2)
Which locations have 2 or more cinemas with capacity over 300?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_location WHERE { ?T1 a :cinema . ?T1 :location ?T1_location . ?T1 :capacity ?T1_capacity . FILTER(?T1_capacity > 300) . } GROUP BY ?T1_location HAVING(count( *) >= 2)",SELECT ?T1_location WHERE { ?T1 a <http://valuenet/ontop/cinema> . ?T1 <http://valuenet/ontop/location> ?T1_location . ?T1 <http://valuenet/ontop/capacity> ?T1_capacity . FILTER(?T1_capacity > 300) . } GROUP BY ?T1_location HAVING(count( *) >= 2)
Show the title and director for all films.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_title ?T1_directed_by WHERE { ?T1 a :film . ?T1 :title ?T1_title . ?T1 :directed_by ?T1_directed_by . }",SELECT ?T1_title ?T1_directed_by WHERE { ?T1 a <http://valuenet/ontop/film> . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T1 <http://valuenet/ontop/directed_by> ?T1_directed_by . }
What are the title and director of each film?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_title ?T1_directed_by WHERE { ?T1 a :film . ?T1 :title ?T1_title . ?T1 :directed_by ?T1_directed_by . }",SELECT ?T1_title ?T1_directed_by WHERE { ?T1 a <http://valuenet/ontop/film> . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T1 <http://valuenet/ontop/directed_by> ?T1_directed_by . }
Show all directors.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_directed_by WHERE { ?T1 a :film . ?T1 :directed_by ?T1_directed_by . }",SELECT DISTINCT ?T1_directed_by WHERE { ?T1 a <http://valuenet/ontop/film> . ?T1 <http://valuenet/ontop/directed_by> ?T1_directed_by . }
Who are all the directors?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_directed_by WHERE { ?T1 a :film . ?T1 :directed_by ?T1_directed_by . }",SELECT DISTINCT ?T1_directed_by WHERE { ?T1 a <http://valuenet/ontop/film> . ?T1 <http://valuenet/ontop/directed_by> ?T1_directed_by . }
List all directors along with the number of films directed by each director.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_directed_by (count( *) as ?aggregation_all) WHERE { ?T1 a :film . ?T1 :directed_by ?T1_directed_by . } GROUP BY ?T1_directed_by",SELECT ?T1_directed_by (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/film> . ?T1 <http://valuenet/ontop/directed_by> ?T1_directed_by . } GROUP BY ?T1_directed_by
What is total number of show times per dat for each cinema?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name (sum( ?T2_show_times_per_day) as ?aggregation_T2_show_times_per_day_3 ) WHERE { ?T1 a :cinema . ?T2 a :schedule . ?T2 :ref-cinema ?T1 . ?T1 :name ?T1_name . ?T2 :show_times_per_day ?T2_show_times_per_day . } GROUP BY ?T1_name",SELECT ?T1_name (sum( ?T2_show_times_per_day) as ?aggregation_T2_show_times_per_day_3 ) WHERE { ?T1 a <http://valuenet/ontop/cinema> . ?T2 a <http://valuenet/ontop/schedule> . ?T2 <http://valuenet/ontop/ref-cinema> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/show_times_per_day> ?T2_show_times_per_day . } GROUP BY ?T1_name
What are the title and maximum price of each film?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_title (max( ?T2_price) as ?aggregation_T2_price_20 ) WHERE { ?T1 a :film . ?T2 a :schedule . ?T2 :ref-film ?T1 . ?T1 :title ?T1_title . ?T2 :price ?T2_price . } GROUP BY ?T1_title",SELECT ?T1_title (max( ?T2_price) as ?aggregation_T2_price_20 ) WHERE { ?T1 a <http://valuenet/ontop/film> . ?T2 a <http://valuenet/ontop/schedule> . ?T2 <http://valuenet/ontop/ref-film> ?T1 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/price> ?T2_price . } GROUP BY ?T1_title
Give me the title and highest price for each film.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_title (max( ?T2_price) as ?aggregation_T2_price_122 ) WHERE { ?T1 a :film . ?T2 a :schedule . ?T2 :ref-film ?T1 . ?T1 :title ?T1_title . ?T2 :price ?T2_price . } GROUP BY ?T1_title",SELECT ?T1_title (max( ?T2_price) as ?aggregation_T2_price_122 ) WHERE { ?T1 a <http://valuenet/ontop/film> . ?T2 a <http://valuenet/ontop/schedule> . ?T2 <http://valuenet/ontop/ref-film> ?T1 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/price> ?T2_price . } GROUP BY ?T1_title
"Show cinema name, film title, date, and price for each record in schedule.","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name ?T2_title ?T3_date ?T3_price WHERE { ?T1 a :cinema . ?T3 a :schedule . ?T3 :ref-cinema ?T1 . ?T1 :name ?T1_name . ?T2 :title ?T2_title . ?T3 :date ?T3_date . ?T3 :price ?T3_price . ?T2 a :film . ?T3 :ref-film ?T2 . ?T1 :name ?T1_name . ?T2 :title ?T2_title . ?T3 :date ?T3_date . ?T3 :price ?T3_price . }",SELECT ?T1_name ?T2_title ?T3_date ?T3_price WHERE { ?T1 a <http://valuenet/ontop/cinema> . ?T3 a <http://valuenet/ontop/schedule> . ?T3 <http://valuenet/ontop/ref-cinema> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/title> ?T2_title . ?T3 <http://valuenet/ontop/date> ?T3_date . ?T3 <http://valuenet/ontop/price> ?T3_price . ?T2 a <http://valuenet/ontop/film> . ?T3 <http://valuenet/ontop/ref-film> ?T2 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/title> ?T2_title . ?T3 <http://valuenet/ontop/date> ?T3_date . ?T3 <http://valuenet/ontop/price> ?T3_price . }
What are the title and director of the films without any schedule?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_title ?T1_directed_by WHERE { ?T1 a :film . ?T1 :title ?T1_title . ?T1 :directed_by ?T1_directed_by . ?T1 :film_id ?T1_film_id . FILTER(?T1_film_id not in (?T22_film_id)) . {SELECT ?T22_film_id WHERE { ?T22 a :schedule . ?T22 :film_id ?T22_film_id . } } }",SELECT ?T1_title ?T1_directed_by WHERE { ?T1 a <http://valuenet/ontop/film> . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T1 <http://valuenet/ontop/directed_by> ?T1_directed_by . ?T1 <http://valuenet/ontop/film_id> ?T1_film_id . FILTER(?T1_film_id not in (?T22_film_id)) . {SELECT ?T22_film_id WHERE { ?T22 a <http://valuenet/ontop/schedule> . ?T22 <http://valuenet/ontop/film_id> ?T22_film_id . } } }
Show director with the largest number of show times in total.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_directed_by WHERE { ?T1 a :film . ?T2 a :schedule . ?T2 :ref-film ?T1 . ?T1 :directed_by ?T1_directed_by . ?T2 :show_times_per_day ?T2_show_times_per_day . } GROUP BY ?T1_directed_by ORDER BY DESC (sum( ?T2_show_times_per_day)) LIMIT 1",SELECT ?T1_directed_by WHERE { ?T1 a <http://valuenet/ontop/film> . ?T2 a <http://valuenet/ontop/schedule> . ?T2 <http://valuenet/ontop/ref-film> ?T1 . ?T1 <http://valuenet/ontop/directed_by> ?T1_directed_by . ?T2 <http://valuenet/ontop/show_times_per_day> ?T2_show_times_per_day . } GROUP BY ?T1_directed_by ORDER BY DESC (sum( ?T2_show_times_per_day)) LIMIT 1
Find the locations that have more than one movie theater with capacity above 300.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_location WHERE { ?T1 a :cinema . ?T1 :location ?T1_location . ?T1 :capacity ?T1_capacity . FILTER(?T1_capacity > 300) . } GROUP BY ?T1_location HAVING(count( *) > 1)",SELECT ?T1_location WHERE { ?T1 a <http://valuenet/ontop/cinema> . ?T1 <http://valuenet/ontop/location> ?T1_location . ?T1 <http://valuenet/ontop/capacity> ?T1_capacity . FILTER(?T1_capacity > 300) . } GROUP BY ?T1_location HAVING(count( *) > 1)
In which locations are there more than one movie theater with capacity above 300?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_location WHERE { ?T1 a :cinema . ?T1 :location ?T1_location . ?T1 :capacity ?T1_capacity . FILTER(?T1_capacity > 300) . } GROUP BY ?T1_location HAVING(count( *) > 1)",SELECT ?T1_location WHERE { ?T1 a <http://valuenet/ontop/cinema> . ?T1 <http://valuenet/ontop/location> ?T1_location . ?T1 <http://valuenet/ontop/capacity> ?T1_capacity . FILTER(?T1_capacity > 300) . } GROUP BY ?T1_location HAVING(count( *) > 1)
How many films have the word 'Dummy' in their titles?,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a :film . ?T1 :title ?T1_title . FILTER(contains (?T1_title, 'Dummy')) . }","SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/film> . ?T1 <http://valuenet/ontop/title> ?T1_title . FILTER(contains (?T1_title, 'Dummy')) . }"
Count the number of films whose title contains the word 'Dummy'.,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a :film . ?T1 :title ?T1_title . FILTER(contains (?T1_title, 'Dummy')) . }","SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/film> . ?T1 <http://valuenet/ontop/title> ?T1_title . FILTER(contains (?T1_title, 'Dummy')) . }"
