nl_question,sparql_partial_uri,sparql_complete_uri
How many manufacturers have headquarters in either Tokyo or Beijing?,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a :manufacturers . ?T1 :headquarter ?T1_headquarter . ?T1 :headquarter ?T1_headquarter . FILTER(?T1_headquarter = 'Tokyo' || ?T1_headquarter = 'Beijing') . }",SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/headquarter> ?T1_headquarter . ?T1 <http://valuenet/ontop/headquarter> ?T1_headquarter . FILTER(?T1_headquarter = 'Tokyo' || ?T1_headquarter = 'Beijing') . }
Find the founder of the company whose name begins with the letter 'S'.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_founder WHERE { ?T1 a :manufacturers . ?T1 :founder ?T1_founder . ?T1 :name ?T1_name . FILTER(contains (?T1_name, 'S')) . }","SELECT ?T1_founder WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/founder> ?T1_founder . ?T1 <http://valuenet/ontop/name> ?T1_name . FILTER(contains (?T1_name, 'S')) . }"
Who is the founders of companies whose first letter is S?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_founder WHERE { ?T1 a :manufacturers . ?T1 :founder ?T1_founder . ?T1 :name ?T1_name . FILTER(contains (?T1_name, 'S')) . }","SELECT ?T1_founder WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/founder> ?T1_founder . ?T1 <http://valuenet/ontop/name> ?T1_name . FILTER(contains (?T1_name, 'S')) . }"
Find the name of companies whose revenue is between 100 and 150.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :manufacturers . ?T1 :name ?T1_name . ?T1 :revenue ?T1_revenue . FILTER(?T1_revenue >= 100 && ?T1_revenue <= 150) . }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . FILTER(?T1_revenue >= 100 && ?T1_revenue <= 150) . }
What are the names of companies with revenue between 100 and 150?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :manufacturers . ?T1 :name ?T1_name . ?T1 :revenue ?T1_revenue . FILTER(?T1_revenue >= 100 && ?T1_revenue <= 150) . }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . FILTER(?T1_revenue >= 100 && ?T1_revenue <= 150) . }
What is the total revenue of all companies whose main office is at Tokyo or Taiwan?,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_96 ) WHERE { ?T1 a :manufacturers . ?T1 :revenue ?T1_revenue . ?T1 :headquarter ?T1_headquarter . ?T1 :headquarter ?T1_headquarter . FILTER(?T1_headquarter = 'Tokyo' || ?T1_headquarter = 'Taiwan') . }",SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_96 ) WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . ?T1 <http://valuenet/ontop/headquarter> ?T1_headquarter . ?T1 <http://valuenet/ontop/headquarter> ?T1_headquarter . FILTER(?T1_headquarter = 'Tokyo' || ?T1_headquarter = 'Taiwan') . }
Return the total revenue of companies with headquarters in Tokyo or Taiwan.,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_103 ) WHERE { ?T1 a :manufacturers . ?T1 :revenue ?T1_revenue . ?T1 :headquarter ?T1_headquarter . ?T1 :headquarter ?T1_headquarter . FILTER(?T1_headquarter = 'Tokyo' || ?T1_headquarter = 'Taiwan') . }",SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_103 ) WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . ?T1 <http://valuenet/ontop/headquarter> ?T1_headquarter . ?T1 <http://valuenet/ontop/headquarter> ?T1_headquarter . FILTER(?T1_headquarter = 'Tokyo' || ?T1_headquarter = 'Taiwan') . }
Find the name of product that is produced by both companies Creative Labs and Sony.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name WHERE { ?T1 a :products . ?T2 a :manufacturers . ?T1 :ref-manufacturer ?T2 . ?T1 :name ?T1_name . ?T2 :name ?T2_name . FILTER(?T2_name = 'Creative Labs') . FILTER (?T1_name in (?T3_name)) . ?T3 a :products . ?T4 a :manufacturers . ?T3 :ref-manufacturer ?T4 . ?T3 :name ?T3_name . ?T4 :name ?T4_name . FILTER(?T4_name = 'Sony') . }",SELECT DISTINCT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/products> . ?T2 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/ref-manufacturer> ?T2 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'Creative Labs') . FILTER (?T1_name in (?T3_name)) . ?T3 a <http://valuenet/ontop/products> . ?T4 a <http://valuenet/ontop/manufacturers> . ?T3 <http://valuenet/ontop/ref-manufacturer> ?T4 . ?T3 <http://valuenet/ontop/name> ?T3_name . ?T4 <http://valuenet/ontop/name> ?T4_name . FILTER(?T4_name = 'Sony') . }
What are the names of products produced by both Creative Labs and Sony?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name WHERE { ?T1 a :products . ?T2 a :manufacturers . ?T1 :ref-manufacturer ?T2 . ?T1 :name ?T1_name . ?T2 :name ?T2_name . FILTER(?T2_name = 'Creative Labs') . FILTER (?T1_name in (?T3_name)) . ?T3 a :products . ?T4 a :manufacturers . ?T3 :ref-manufacturer ?T4 . ?T3 :name ?T3_name . ?T4 :name ?T4_name . FILTER(?T4_name = 'Sony') . }",SELECT DISTINCT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/products> . ?T2 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/ref-manufacturer> ?T2 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'Creative Labs') . FILTER (?T1_name in (?T3_name)) . ?T3 a <http://valuenet/ontop/products> . ?T4 a <http://valuenet/ontop/manufacturers> . ?T3 <http://valuenet/ontop/ref-manufacturer> ?T4 . ?T3 <http://valuenet/ontop/name> ?T3_name . ?T4 <http://valuenet/ontop/name> ?T4_name . FILTER(?T4_name = 'Sony') . }
"Find the name, headquarter and founder of the manufacturer that has the highest revenue.","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name ?T1_headquarter ?T1_founder WHERE { ?T1 a :manufacturers . ?T1 :name ?T1_name . ?T1 :headquarter ?T1_headquarter . ?T1 :founder ?T1_founder . ?T1 :revenue ?T1_revenue . } ORDER BY DESC (?T1_revenue) LIMIT 1",SELECT ?T1_name ?T1_headquarter ?T1_founder WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/headquarter> ?T1_headquarter . ?T1 <http://valuenet/ontop/founder> ?T1_founder . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . } ORDER BY DESC (?T1_revenue) LIMIT 1
"What are the names, headquarters and founders of the company with the highest revenue?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name ?T1_headquarter ?T1_founder WHERE { ?T1 a :manufacturers . ?T1 :name ?T1_name . ?T1 :headquarter ?T1_headquarter . ?T1 :founder ?T1_founder . ?T1 :revenue ?T1_revenue . } ORDER BY DESC (?T1_revenue) LIMIT 1",SELECT ?T1_name ?T1_headquarter ?T1_founder WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/headquarter> ?T1_headquarter . ?T1 <http://valuenet/ontop/founder> ?T1_founder . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . } ORDER BY DESC (?T1_revenue) LIMIT 1
"Find the name, headquarter and revenue of all manufacturers sorted by their revenue in the descending order.","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name ?T1_headquarter ?T1_revenue WHERE { ?T1 a :manufacturers . ?T1 :name ?T1_name . ?T1 :headquarter ?T1_headquarter . ?T1 :revenue ?T1_revenue . ?T1 :revenue ?T1_revenue . } ORDER BY DESC (?T1_revenue)",SELECT ?T1_name ?T1_headquarter ?T1_revenue WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/headquarter> ?T1_headquarter . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . } ORDER BY DESC (?T1_revenue)
"What are the names, headquarters and revenues for manufacturers, sorted by revenue descending?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name ?T1_headquarter ?T1_revenue WHERE { ?T1 a :manufacturers . ?T1 :name ?T1_name . ?T1 :headquarter ?T1_headquarter . ?T1 :revenue ?T1_revenue . ?T1 :revenue ?T1_revenue . } ORDER BY DESC (?T1_revenue)",SELECT ?T1_name ?T1_headquarter ?T1_revenue WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/headquarter> ?T1_headquarter . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . } ORDER BY DESC (?T1_revenue)
Find the name of companies whose revenue is greater than the average revenue of all companies.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :manufacturers . ?T1 :name ?T1_name . ?T1 :revenue ?T1_revenue . FILTER(?T1_revenue > (?aggregation_T22_revenue_182)) . {SELECT (avg( ?T22_revenue) as ?aggregation_T22_revenue_182 ) WHERE { ?T22 a :manufacturers . ?T22 :revenue ?T22_revenue . } } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . FILTER(?T1_revenue > (?aggregation_T22_revenue_182)) . {SELECT (avg( ?T22_revenue) as ?aggregation_T22_revenue_182 ) WHERE { ?T22 a <http://valuenet/ontop/manufacturers> . ?T22 <http://valuenet/ontop/revenue> ?T22_revenue . } } }
What are the names of manufacturers with revenue greater than the average of all revenues?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :manufacturers . ?T1 :name ?T1_name . ?T1 :revenue ?T1_revenue . FILTER(?T1_revenue > (?aggregation_T22_revenue_16)) . {SELECT (avg( ?T22_revenue) as ?aggregation_T22_revenue_16 ) WHERE { ?T22 a :manufacturers . ?T22 :revenue ?T22_revenue . } } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . FILTER(?T1_revenue > (?aggregation_T22_revenue_16)) . {SELECT (avg( ?T22_revenue) as ?aggregation_T22_revenue_16 ) WHERE { ?T22 a <http://valuenet/ontop/manufacturers> . ?T22 <http://valuenet/ontop/revenue> ?T22_revenue . } } }
Find the name of companies whose revenue is smaller than the revenue of all companies based in Austin.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :manufacturers . ?T1 :name ?T1_name . ?T1 :revenue ?T1_revenue . FILTER(?T1_revenue < (?T22_headquarter)) . {SELECT (min( ?T22_revenue) as ?aggregation_T22_revenue_43 ) WHERE { ?T22 a :manufacturers . ?T22 :revenue ?T22_revenue . ?T22 :headquarter ?T22_headquarter . FILTER(?T22_headquarter = 'Austin') . } } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . FILTER(?T1_revenue < (?T22_headquarter)) . {SELECT (min( ?T22_revenue) as ?aggregation_T22_revenue_43 ) WHERE { ?T22 a <http://valuenet/ontop/manufacturers> . ?T22 <http://valuenet/ontop/revenue> ?T22_revenue . ?T22 <http://valuenet/ontop/headquarter> ?T22_headquarter . FILTER(?T22_headquarter = 'Austin') . } } }
What are the names of companies with revenue less than the lowest revenue of any manufacturer in Austin?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :manufacturers . ?T1 :name ?T1_name . ?T1 :revenue ?T1_revenue . FILTER(?T1_revenue < (?T22_headquarter)) . {SELECT (min( ?T22_revenue) as ?aggregation_T22_revenue_151 ) WHERE { ?T22 a :manufacturers . ?T22 :revenue ?T22_revenue . ?T22 :headquarter ?T22_headquarter . FILTER(?T22_headquarter = 'Austin') . } } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . FILTER(?T1_revenue < (?T22_headquarter)) . {SELECT (min( ?T22_revenue) as ?aggregation_T22_revenue_151 ) WHERE { ?T22 a <http://valuenet/ontop/manufacturers> . ?T22 <http://valuenet/ontop/revenue> ?T22_revenue . ?T22 <http://valuenet/ontop/headquarter> ?T22_headquarter . FILTER(?T22_headquarter = 'Austin') . } } }
Find the total revenue of companies whose revenue is larger than the revenue of some companies based in Austin.,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_121 ) WHERE { ?T1 a :manufacturers . ?T1 :revenue ?T1_revenue . ?T1 :revenue ?T1_revenue . FILTER(?T1_revenue > (?T22_headquarter)) . {SELECT (min( ?T22_revenue) as ?aggregation_T22_revenue_142 ) WHERE { ?T22 a :manufacturers . ?T22 :revenue ?T22_revenue . ?T22 :headquarter ?T22_headquarter . FILTER(?T22_headquarter = 'Austin') . } } }",SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_121 ) WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . FILTER(?T1_revenue > (?T22_headquarter)) . {SELECT (min( ?T22_revenue) as ?aggregation_T22_revenue_142 ) WHERE { ?T22 a <http://valuenet/ontop/manufacturers> . ?T22 <http://valuenet/ontop/revenue> ?T22_revenue . ?T22 <http://valuenet/ontop/headquarter> ?T22_headquarter . FILTER(?T22_headquarter = 'Austin') . } } }
What is the total revenue of companies with revenue greater than the lowest revenue of any manufacturer in Austin?,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_59 ) WHERE { ?T1 a :manufacturers . ?T1 :revenue ?T1_revenue . ?T1 :revenue ?T1_revenue . FILTER(?T1_revenue > (?T22_headquarter)) . {SELECT (min( ?T22_revenue) as ?aggregation_T22_revenue_145 ) WHERE { ?T22 a :manufacturers . ?T22 :revenue ?T22_revenue . ?T22 :headquarter ?T22_headquarter . FILTER(?T22_headquarter = 'Austin') . } } }",SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_59 ) WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . FILTER(?T1_revenue > (?T22_headquarter)) . {SELECT (min( ?T22_revenue) as ?aggregation_T22_revenue_145 ) WHERE { ?T22 a <http://valuenet/ontop/manufacturers> . ?T22 <http://valuenet/ontop/revenue> ?T22_revenue . ?T22 <http://valuenet/ontop/headquarter> ?T22_headquarter . FILTER(?T22_headquarter = 'Austin') . } } }
Find the total revenue of companies of each founder.,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_103 ) ?T1_founder WHERE { ?T1 a :manufacturers . ?T1 :revenue ?T1_revenue . ?T1 :founder ?T1_founder . } GROUP BY ?T1_founder",SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_103 ) ?T1_founder WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . ?T1 <http://valuenet/ontop/founder> ?T1_founder . } GROUP BY ?T1_founder
What is the total revenue of companies started by founder?,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_53 ) ?T1_founder WHERE { ?T1 a :manufacturers . ?T1 :revenue ?T1_revenue . ?T1 :founder ?T1_founder . } GROUP BY ?T1_founder",SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_53 ) ?T1_founder WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . ?T1 <http://valuenet/ontop/founder> ?T1_founder . } GROUP BY ?T1_founder
Find the total revenue for each manufacturer.,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_63 ) ?T1_name WHERE { ?T1 a :manufacturers . ?T1 :revenue ?T1_revenue . ?T1 :name ?T1_name . } GROUP BY ?T1_name",SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_63 ) ?T1_name WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . ?T1 <http://valuenet/ontop/name> ?T1_name . } GROUP BY ?T1_name
What is the total revenue of each manufacturer?,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_183 ) ?T1_name WHERE { ?T1 a :manufacturers . ?T1 :revenue ?T1_revenue . ?T1 :name ?T1_name . } GROUP BY ?T1_name",SELECT (sum( ?T1_revenue) as ?aggregation_T1_revenue_183 ) ?T1_name WHERE { ?T1 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/revenue> ?T1_revenue . ?T1 <http://valuenet/ontop/name> ?T1_name . } GROUP BY ?T1_name
"Find the average prices of all products from each manufacture, and list each company's name.","PREFIX : <http://valuenet/ontop/>
SELECT (avg( ?T1_price) as ?aggregation_T1_price_185 ) ?T2_name WHERE { ?T1 a :products . ?T2 a :manufacturers . ?T1 :ref-manufacturer ?T2 . ?T1 :price ?T1_price . ?T2 :name ?T2_name . } GROUP BY ?T2_name",SELECT (avg( ?T1_price) as ?aggregation_T1_price_185 ) ?T2_name WHERE { ?T1 a <http://valuenet/ontop/products> . ?T2 a <http://valuenet/ontop/manufacturers> . ?T1 <http://valuenet/ontop/ref-manufacturer> ?T2 . ?T1 <http://valuenet/ontop/price> ?T1_price . ?T2 <http://valuenet/ontop/name> ?T2_name . } GROUP BY ?T2_name
