nl_question,sparql_partial_uri,sparql_complete_uri
How many papers are 'Atsushi Ohori' the author of?,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a :authors . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . FILTER(?T1_fname = 'Atsushi' && ?T1_lname = 'Ohori') . }",SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/authors> . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . FILTER(?T1_fname = 'Atsushi' && ?T1_lname = 'Ohori') . }
What is the name of the institution that 'Matthias Blume' belongs to?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name WHERE { ?T1 a :inst . ?T13 a :authorship . ?T13 :ref-inst ?T1 . ?T1 :name ?T1_name . ?T2 :fname ?T2_fname . ?T2 :lname ?T2_lname . ?T2 a :authors . ?T13 :ref-auth ?T2 . ?T1 :name ?T1_name . ?T2 :fname ?T2_fname . ?T2 :lname ?T2_lname . FILTER(?T2_fname = 'Matthias' && ?T2_lname = 'Blume') . }",SELECT DISTINCT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/inst> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-inst> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/fname> ?T2_fname . ?T2 <http://valuenet/ontop/lname> ?T2_lname . ?T2 a <http://valuenet/ontop/authors> . ?T13 <http://valuenet/ontop/ref-auth> ?T2 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/fname> ?T2_fname . ?T2 <http://valuenet/ontop/lname> ?T2_lname . FILTER(?T2_fname = 'Matthias' && ?T2_lname = 'Blume') . }
Which institution is the author 'Matthias Blume' belong to? Give me the name of the institution.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name WHERE { ?T1 a :inst . ?T13 a :authorship . ?T13 :ref-inst ?T1 . ?T1 :name ?T1_name . ?T2 :fname ?T2_fname . ?T2 :lname ?T2_lname . ?T2 a :authors . ?T13 :ref-auth ?T2 . ?T1 :name ?T1_name . ?T2 :fname ?T2_fname . ?T2 :lname ?T2_lname . FILTER(?T2_fname = 'Matthias' && ?T2_lname = 'Blume') . }",SELECT DISTINCT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/inst> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-inst> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/fname> ?T2_fname . ?T2 <http://valuenet/ontop/lname> ?T2_lname . ?T2 a <http://valuenet/ontop/authors> . ?T13 <http://valuenet/ontop/ref-auth> ?T2 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/fname> ?T2_fname . ?T2 <http://valuenet/ontop/lname> ?T2_lname . FILTER(?T2_fname = 'Matthias' && ?T2_lname = 'Blume') . }
Which institution does 'Katsuhiro Ueno' belong to?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name WHERE { ?T1 a :inst . ?T13 a :authorship . ?T13 :ref-inst ?T1 . ?T1 :name ?T1_name . ?T2 :fname ?T2_fname . ?T2 :lname ?T2_lname . ?T2 a :authors . ?T13 :ref-auth ?T2 . ?T1 :name ?T1_name . ?T2 :fname ?T2_fname . ?T2 :lname ?T2_lname . FILTER(?T2_fname = 'Katsuhiro' && ?T2_lname = 'Ueno') . }",SELECT DISTINCT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/inst> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-inst> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/fname> ?T2_fname . ?T2 <http://valuenet/ontop/lname> ?T2_lname . ?T2 a <http://valuenet/ontop/authors> . ?T13 <http://valuenet/ontop/ref-auth> ?T2 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/fname> ?T2_fname . ?T2 <http://valuenet/ontop/lname> ?T2_lname . FILTER(?T2_fname = 'Katsuhiro' && ?T2_lname = 'Ueno') . }
What is the name of the institution the author 'Katsuhiro Ueno' belongs to?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_name WHERE { ?T1 a :inst . ?T13 a :authorship . ?T13 :ref-inst ?T1 . ?T1 :name ?T1_name . ?T2 :fname ?T2_fname . ?T2 :lname ?T2_lname . ?T2 a :authors . ?T13 :ref-auth ?T2 . ?T1 :name ?T1_name . ?T2 :fname ?T2_fname . ?T2 :lname ?T2_lname . FILTER(?T2_fname = 'Katsuhiro' && ?T2_lname = 'Ueno') . }",SELECT DISTINCT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/inst> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-inst> ?T1 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/fname> ?T2_fname . ?T2 <http://valuenet/ontop/lname> ?T2_lname . ?T2 a <http://valuenet/ontop/authors> . ?T13 <http://valuenet/ontop/ref-auth> ?T2 . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T2 <http://valuenet/ontop/fname> ?T2_fname . ?T2 <http://valuenet/ontop/lname> ?T2_lname . FILTER(?T2_fname = 'Katsuhiro' && ?T2_lname = 'Ueno') . }
Who belong to the institution 'University of Oxford'? Show the first names and last names.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_fname ?T1_lname WHERE { ?T1 a :authors . ?T13 a :authorship . ?T13 :ref-auth ?T1 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :name ?T2_name . ?T2 a :inst . ?T13 :ref-inst ?T2 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :name ?T2_name . FILTER(?T2_name = 'University of Oxford') . }",SELECT DISTINCT ?T1_fname ?T1_lname WHERE { ?T1 a <http://valuenet/ontop/authors> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-auth> ?T1 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T2 a <http://valuenet/ontop/inst> . ?T13 <http://valuenet/ontop/ref-inst> ?T2 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'University of Oxford') . }
Find the first names and last names of the authors whose institution affiliation is 'University of Oxford'.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_fname ?T1_lname WHERE { ?T1 a :authors . ?T13 a :authorship . ?T13 :ref-auth ?T1 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :name ?T2_name . ?T2 a :inst . ?T13 :ref-inst ?T2 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :name ?T2_name . FILTER(?T2_name = 'University of Oxford') . }",SELECT DISTINCT ?T1_fname ?T1_lname WHERE { ?T1 a <http://valuenet/ontop/authors> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-auth> ?T1 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T2 a <http://valuenet/ontop/inst> . ?T13 <http://valuenet/ontop/ref-inst> ?T2 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'University of Oxford') . }
Which authors belong to the institution 'Google'? Show the first names and last names.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_fname ?T1_lname WHERE { ?T1 a :authors . ?T13 a :authorship . ?T13 :ref-auth ?T1 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :name ?T2_name . ?T2 a :inst . ?T13 :ref-inst ?T2 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :name ?T2_name . FILTER(?T2_name = 'Google') . }",SELECT DISTINCT ?T1_fname ?T1_lname WHERE { ?T1 a <http://valuenet/ontop/authors> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-auth> ?T1 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T2 a <http://valuenet/ontop/inst> . ?T13 <http://valuenet/ontop/ref-inst> ?T2 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'Google') . }
Find the first names and last names of the authors whose institution affiliation is 'Google'.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_fname ?T1_lname WHERE { ?T1 a :authors . ?T13 a :authorship . ?T13 :ref-auth ?T1 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :name ?T2_name . ?T2 a :inst . ?T13 :ref-inst ?T2 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :name ?T2_name . FILTER(?T2_name = 'Google') . }",SELECT DISTINCT ?T1_fname ?T1_lname WHERE { ?T1 a <http://valuenet/ontop/authors> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-auth> ?T1 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T2 a <http://valuenet/ontop/inst> . ?T13 <http://valuenet/ontop/ref-inst> ?T2 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'Google') . }
What are the last names of the author of the paper titled 'Binders Unbound'?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_lname WHERE { ?T1 a :authors . ?T13 a :authorship . ?T13 :ref-auth ?T1 . ?T1 :lname ?T1_lname . ?T2 :title ?T2_title . ?T2 a :papers . ?T13 :ref-paper ?T2 . ?T1 :lname ?T1_lname . ?T2 :title ?T2_title . FILTER(?T2_title = 'Binders Unbound') . }",SELECT ?T1_lname WHERE { ?T1 a <http://valuenet/ontop/authors> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-auth> ?T1 . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/title> ?T2_title . ?T2 a <http://valuenet/ontop/papers> . ?T13 <http://valuenet/ontop/ref-paper> ?T2 . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/title> ?T2_title . FILTER(?T2_title = 'Binders Unbound') . }
Who is the author of the paper titled 'Binders Unbound'? Give me the last name.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_lname WHERE { ?T1 a :authors . ?T13 a :authorship . ?T13 :ref-auth ?T1 . ?T1 :lname ?T1_lname . ?T2 :title ?T2_title . ?T2 a :papers . ?T13 :ref-paper ?T2 . ?T1 :lname ?T1_lname . ?T2 :title ?T2_title . FILTER(?T2_title = 'Binders Unbound') . }",SELECT ?T1_lname WHERE { ?T1 a <http://valuenet/ontop/authors> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-auth> ?T1 . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/title> ?T2_title . ?T2 a <http://valuenet/ontop/papers> . ?T13 <http://valuenet/ontop/ref-paper> ?T2 . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/title> ?T2_title . FILTER(?T2_title = 'Binders Unbound') . }
"Find the first and last name of the author(s) who wrote the paper 'Nameless, Painless'.","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_fname ?T1_lname WHERE { ?T1 a :authors . ?T13 a :authorship . ?T13 :ref-auth ?T1 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :title ?T2_title . ?T2 a :papers . ?T13 :ref-paper ?T2 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :title ?T2_title . FILTER(?T2_title = 'Nameless , Painless') . }","SELECT ?T1_fname ?T1_lname WHERE { ?T1 a <http://valuenet/ontop/authors> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-auth> ?T1 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/title> ?T2_title . ?T2 a <http://valuenet/ontop/papers> . ?T13 <http://valuenet/ontop/ref-paper> ?T2 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/title> ?T2_title . FILTER(?T2_title = 'Nameless , Painless') . }"
"What are the first and last name of the author who published the paper titled 'Nameless, Painless'?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_fname ?T1_lname WHERE { ?T1 a :authors . ?T13 a :authorship . ?T13 :ref-auth ?T1 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :title ?T2_title . ?T2 a :papers . ?T13 :ref-paper ?T2 . ?T1 :fname ?T1_fname . ?T1 :lname ?T1_lname . ?T2 :title ?T2_title . FILTER(?T2_title = 'Nameless , Painless') . }","SELECT ?T1_fname ?T1_lname WHERE { ?T1 a <http://valuenet/ontop/authors> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-auth> ?T1 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/title> ?T2_title . ?T2 a <http://valuenet/ontop/papers> . ?T13 <http://valuenet/ontop/ref-paper> ?T2 . ?T1 <http://valuenet/ontop/fname> ?T1_fname . ?T1 <http://valuenet/ontop/lname> ?T1_lname . ?T2 <http://valuenet/ontop/title> ?T2_title . FILTER(?T2_title = 'Nameless , Painless') . }"
What are the papers published under the institution 'Indiana University'?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_title WHERE { ?T1 a :papers . ?T13 a :authorship . ?T13 :ref-paper ?T1 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . ?T2 a :inst . ?T13 :ref-inst ?T2 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . FILTER(?T2_name = 'Indiana University') . }",SELECT DISTINCT ?T1_title WHERE { ?T1 a <http://valuenet/ontop/papers> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-paper> ?T1 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T2 a <http://valuenet/ontop/inst> . ?T13 <http://valuenet/ontop/ref-inst> ?T2 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'Indiana University') . }
List the titles of the papers whose authors are from the institution 'Indiana University'.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_title WHERE { ?T1 a :papers . ?T13 a :authorship . ?T13 :ref-paper ?T1 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . ?T2 a :inst . ?T13 :ref-inst ?T2 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . FILTER(?T2_name = 'Indiana University') . }",SELECT DISTINCT ?T1_title WHERE { ?T1 a <http://valuenet/ontop/papers> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-paper> ?T1 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T2 a <http://valuenet/ontop/inst> . ?T13 <http://valuenet/ontop/ref-inst> ?T2 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'Indiana University') . }
Find all the papers published by the institution 'Google'.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_title WHERE { ?T1 a :papers . ?T13 a :authorship . ?T13 :ref-paper ?T1 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . ?T2 a :inst . ?T13 :ref-inst ?T2 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . FILTER(?T2_name = 'Google') . }",SELECT DISTINCT ?T1_title WHERE { ?T1 a <http://valuenet/ontop/papers> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-paper> ?T1 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T2 a <http://valuenet/ontop/inst> . ?T13 <http://valuenet/ontop/ref-inst> ?T2 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'Google') . }
Which papers were written by authors from the institution 'Google'?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_title WHERE { ?T1 a :papers . ?T13 a :authorship . ?T13 :ref-paper ?T1 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . ?T2 a :inst . ?T13 :ref-inst ?T2 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . FILTER(?T2_name = 'Google') . }",SELECT DISTINCT ?T1_title WHERE { ?T1 a <http://valuenet/ontop/papers> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-paper> ?T1 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T2 a <http://valuenet/ontop/inst> . ?T13 <http://valuenet/ontop/ref-inst> ?T2 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'Google') . }
How many papers are published by the institution 'Tokohu University'?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT (count(DISTINCT ?T1_title) as ?aggregation_T1_title_169 ) WHERE { ?T1 a :papers . ?T13 a :authorship . ?T13 :ref-paper ?T1 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . ?T2 a :inst . ?T13 :ref-inst ?T2 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . FILTER(?T2_name = 'Tokohu University') . }",SELECT DISTINCT (count(DISTINCT ?T1_title) as ?aggregation_T1_title_169 ) WHERE { ?T1 a <http://valuenet/ontop/papers> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-paper> ?T1 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T2 a <http://valuenet/ontop/inst> . ?T13 <http://valuenet/ontop/ref-inst> ?T2 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'Tokohu University') . }
Find the number of papers published by authors from the institution 'Tokohu University'.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT (count(DISTINCT ?T1_title) as ?aggregation_T1_title_91 ) WHERE { ?T1 a :papers . ?T13 a :authorship . ?T13 :ref-paper ?T1 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . ?T2 a :inst . ?T13 :ref-inst ?T2 . ?T1 :title ?T1_title . ?T2 :name ?T2_name . FILTER(?T2_name = 'Tokohu University') . }",SELECT DISTINCT (count(DISTINCT ?T1_title) as ?aggregation_T1_title_91 ) WHERE { ?T1 a <http://valuenet/ontop/papers> . ?T13 a <http://valuenet/ontop/authorship> . ?T13 <http://valuenet/ontop/ref-paper> ?T1 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . ?T2 a <http://valuenet/ontop/inst> . ?T13 <http://valuenet/ontop/ref-inst> ?T2 . ?T1 <http://valuenet/ontop/title> ?T1_title . ?T2 <http://valuenet/ontop/name> ?T2_name . FILTER(?T2_name = 'Tokohu University') . }
