nl_question,sparql_partial_uri,sparql_complete_uri
Find the city and state of the bank branch named morningside.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_city ?T1_state WHERE { ?T1 a :bank . ?T1 :city ?T1_city . ?T1 :state ?T1_state . ?T1 :bname ?T1_bname . FILTER(?T1_bname = 'morningside') . }",SELECT ?T1_city ?T1_state WHERE { ?T1 a <http://valuenet/ontop/bank> . ?T1 <http://valuenet/ontop/city> ?T1_city . ?T1 <http://valuenet/ontop/state> ?T1_state . ?T1 <http://valuenet/ontop/bname> ?T1_bname . FILTER(?T1_bname = 'morningside') . }
What city and state is the bank with the name morningside in?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_city ?T1_state WHERE { ?T1 a :bank . ?T1 :city ?T1_city . ?T1 :state ?T1_state . ?T1 :bname ?T1_bname . FILTER(?T1_bname = 'morningside') . }",SELECT ?T1_city ?T1_state WHERE { ?T1 a <http://valuenet/ontop/bank> . ?T1 <http://valuenet/ontop/city> ?T1_city . ?T1 <http://valuenet/ontop/state> ?T1_state . ?T1 <http://valuenet/ontop/bname> ?T1_bname . FILTER(?T1_bname = 'morningside') . }
Find the branch names of banks in the New York state.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_bname WHERE { ?T1 a :bank . ?T1 :bname ?T1_bname . ?T1 :state ?T1_state . FILTER(?T1_state = 'New York') . }",SELECT ?T1_bname WHERE { ?T1 a <http://valuenet/ontop/bank> . ?T1 <http://valuenet/ontop/bname> ?T1_bname . ?T1 <http://valuenet/ontop/state> ?T1_state . FILTER(?T1_state = 'New York') . }
What are the names of banks in the state of New York?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_bname WHERE { ?T1 a :bank . ?T1 :bname ?T1_bname . ?T1 :state ?T1_state . FILTER(?T1_state = 'New York') . }",SELECT ?T1_bname WHERE { ?T1 a <http://valuenet/ontop/bank> . ?T1 <http://valuenet/ontop/bname> ?T1_bname . ?T1 <http://valuenet/ontop/state> ?T1_state . FILTER(?T1_state = 'New York') . }
List the name of all customers sorted by their account balance in ascending order.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_cust_name WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . ?T1 :acc_bal ?T1_acc_bal . } ORDER BY ASC (?T1_acc_bal)",SELECT ?T1_cust_name WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T1 <http://valuenet/ontop/acc_bal> ?T1_acc_bal . } ORDER BY ASC (?T1_acc_bal)
"What are the names of all customers, ordered by account balance?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_cust_name WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . ?T1 :acc_bal ?T1_acc_bal . } ORDER BY ASC (?T1_acc_bal)",SELECT ?T1_cust_name WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T1 <http://valuenet/ontop/acc_bal> ?T1_acc_bal . } ORDER BY ASC (?T1_acc_bal)
List the name of all different customers who have some loan sorted by their total loan amount.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_cust_name WHERE { ?T1 a :customer . ?T2 a :loan . ?T2 :ref-cust ?T1 . ?T1 :cust_name ?T1_cust_name . ?T2 :amount ?T2_amount . } GROUP BY ?T1_cust_name ORDER BY ASC (sum( ?T2_amount))",SELECT ?T1_cust_name WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T2 a <http://valuenet/ontop/loan> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T2 <http://valuenet/ontop/amount> ?T2_amount . } GROUP BY ?T1_cust_name ORDER BY ASC (sum( ?T2_amount))
"Find the state, account type, and credit score of the customer whose number of loan is 0.","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_state ?T1_acc_type ?T1_credit_score WHERE { ?T1 a :customer . ?T1 :state ?T1_state . ?T1 :acc_type ?T1_acc_type . ?T1 :credit_score ?T1_credit_score . ?T1 :no_of_loans ?T1_no_of_loans . FILTER(?T1_no_of_loans = 0) . }",SELECT ?T1_state ?T1_acc_type ?T1_credit_score WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/state> ?T1_state . ?T1 <http://valuenet/ontop/acc_type> ?T1_acc_type . ?T1 <http://valuenet/ontop/credit_score> ?T1_credit_score . ?T1 <http://valuenet/ontop/no_of_loans> ?T1_no_of_loans . FILTER(?T1_no_of_loans = 0) . }
"What are the states, account types, and credit scores for customers who have 0 loans?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_state ?T1_acc_type ?T1_credit_score WHERE { ?T1 a :customer . ?T1 :state ?T1_state . ?T1 :acc_type ?T1_acc_type . ?T1 :credit_score ?T1_credit_score . ?T1 :no_of_loans ?T1_no_of_loans . FILTER(?T1_no_of_loans = 0) . }",SELECT ?T1_state ?T1_acc_type ?T1_credit_score WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/state> ?T1_state . ?T1 <http://valuenet/ontop/acc_type> ?T1_acc_type . ?T1 <http://valuenet/ontop/credit_score> ?T1_credit_score . ?T1 <http://valuenet/ontop/no_of_loans> ?T1_no_of_loans . FILTER(?T1_no_of_loans = 0) . }
Find the number of different cities which banks are located at.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT (count(DISTINCT ?T1_city) as ?aggregation_T1_city_139 ) WHERE { ?T1 a :bank . ?T1 :city ?T1_city . }",SELECT DISTINCT (count(DISTINCT ?T1_city) as ?aggregation_T1_city_139 ) WHERE { ?T1 a <http://valuenet/ontop/bank> . ?T1 <http://valuenet/ontop/city> ?T1_city . }
In how many different cities are banks located?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT (count(DISTINCT ?T1_city) as ?aggregation_T1_city_95 ) WHERE { ?T1 a :bank . ?T1 :city ?T1_city . }",SELECT DISTINCT (count(DISTINCT ?T1_city) as ?aggregation_T1_city_95 ) WHERE { ?T1 a <http://valuenet/ontop/bank> . ?T1 <http://valuenet/ontop/city> ?T1_city . }
Find the number of different states which banks are located at.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT (count(DISTINCT ?T1_state) as ?aggregation_T1_state_140 ) WHERE { ?T1 a :bank . ?T1 :state ?T1_state . }",SELECT DISTINCT (count(DISTINCT ?T1_state) as ?aggregation_T1_state_140 ) WHERE { ?T1 a <http://valuenet/ontop/bank> . ?T1 <http://valuenet/ontop/state> ?T1_state . }
In how many different states are banks located?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT (count(DISTINCT ?T1_state) as ?aggregation_T1_state_127 ) WHERE { ?T1 a :bank . ?T1 :state ?T1_state . }",SELECT DISTINCT (count(DISTINCT ?T1_state) as ?aggregation_T1_state_127 ) WHERE { ?T1 a <http://valuenet/ontop/bank> . ?T1 <http://valuenet/ontop/state> ?T1_state . }
How many distinct types of accounts are there?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT (count(DISTINCT ?T1_acc_type) as ?aggregation_T1_acc_type_3 ) WHERE { ?T1 a :customer . ?T1 :acc_type ?T1_acc_type . }",SELECT DISTINCT (count(DISTINCT ?T1_acc_type) as ?aggregation_T1_acc_type_3 ) WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/acc_type> ?T1_acc_type . }
Count the number of different account types.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT (count(DISTINCT ?T1_acc_type) as ?aggregation_T1_acc_type_136 ) WHERE { ?T1 a :customer . ?T1 :acc_type ?T1_acc_type . }",SELECT DISTINCT (count(DISTINCT ?T1_acc_type) as ?aggregation_T1_acc_type_136 ) WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/acc_type> ?T1_acc_type . }
Find the name and account balance of the customer whose name includes the letter ‘a’.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_cust_name ?T1_acc_bal WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . ?T1 :acc_bal ?T1_acc_bal . ?T1 :cust_name ?T1_cust_name . FILTER(contains (?T1_cust_name, 'a')) . }","SELECT ?T1_cust_name ?T1_acc_bal WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T1 <http://valuenet/ontop/acc_bal> ?T1_acc_bal . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . FILTER(contains (?T1_cust_name, 'a')) . }"
What are the names and account balances of customers with the letter a in their names?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_cust_name ?T1_acc_bal WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . ?T1 :acc_bal ?T1_acc_bal . ?T1 :cust_name ?T1_cust_name . FILTER(contains (?T1_cust_name, 'a')) . }","SELECT ?T1_cust_name ?T1_acc_bal WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T1 <http://valuenet/ontop/acc_bal> ?T1_acc_bal . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . FILTER(contains (?T1_cust_name, 'a')) . }"
Find the total account balance of each customer from Utah or Texas.,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_acc_bal) as ?aggregation_T1_acc_bal_1 ) WHERE { ?T1 a :customer . ?T1 :acc_bal ?T1_acc_bal . ?T1 :state ?T1_state . ?T1 :state ?T1_state . FILTER(?T1_state = 'Utah' || ?T1_state = 'Texas') . }",SELECT (sum( ?T1_acc_bal) as ?aggregation_T1_acc_bal_1 ) WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/acc_bal> ?T1_acc_bal . ?T1 <http://valuenet/ontop/state> ?T1_state . ?T1 <http://valuenet/ontop/state> ?T1_state . FILTER(?T1_state = 'Utah' || ?T1_state = 'Texas') . }
What are the total account balances for each customer from Utah or Texas?,"PREFIX : <http://valuenet/ontop/>
SELECT (sum( ?T1_acc_bal) as ?aggregation_T1_acc_bal_132 ) WHERE { ?T1 a :customer . ?T1 :acc_bal ?T1_acc_bal . ?T1 :state ?T1_state . ?T1 :state ?T1_state . FILTER(?T1_state = 'Utah' || ?T1_state = 'Texas') . }",SELECT (sum( ?T1_acc_bal) as ?aggregation_T1_acc_bal_132 ) WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/acc_bal> ?T1_acc_bal . ?T1 <http://valuenet/ontop/state> ?T1_state . ?T1 <http://valuenet/ontop/state> ?T1_state . FILTER(?T1_state = 'Utah' || ?T1_state = 'Texas') . }
Find the name of customers who have both saving and checking account types.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_cust_name WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . ?T1 :acc_type ?T1_acc_type . FILTER(?T1_acc_type = 'saving') . FILTER (?T1_cust_name in (?T2_cust_name)) . ?T2 a :customer . ?T2 :cust_name ?T2_cust_name . ?T2 :acc_type ?T2_acc_type . FILTER(?T2_acc_type = 'checking') . }",SELECT DISTINCT ?T1_cust_name WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T1 <http://valuenet/ontop/acc_type> ?T1_acc_type . FILTER(?T1_acc_type = 'saving') . FILTER (?T1_cust_name in (?T2_cust_name)) . ?T2 a <http://valuenet/ontop/customer> . ?T2 <http://valuenet/ontop/cust_name> ?T2_cust_name . ?T2 <http://valuenet/ontop/acc_type> ?T2_acc_type . FILTER(?T2_acc_type = 'checking') . }
What are the names of customers who have both savings and checking accounts?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_cust_name WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . ?T1 :acc_type ?T1_acc_type . FILTER(?T1_acc_type = 'saving') . FILTER (?T1_cust_name in (?T2_cust_name)) . ?T2 a :customer . ?T2 :cust_name ?T2_cust_name . ?T2 :acc_type ?T2_acc_type . FILTER(?T2_acc_type = 'checking') . }",SELECT DISTINCT ?T1_cust_name WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T1 <http://valuenet/ontop/acc_type> ?T1_acc_type . FILTER(?T1_acc_type = 'saving') . FILTER (?T1_cust_name in (?T2_cust_name)) . ?T2 a <http://valuenet/ontop/customer> . ?T2 <http://valuenet/ontop/cust_name> ?T2_cust_name . ?T2 <http://valuenet/ontop/acc_type> ?T2_acc_type . FILTER(?T2_acc_type = 'checking') . }
Find the name of customers who do not have an saving account.,"PREFIX : <http://valuenet/ontop/>
SELECT distinct?col1 WHERE { { SELECT (?T1_cust_name as ?col1) WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . }} MINUS {SELECT (?T2_cust_name as ?col1) WHERE { ?T2 a :customer . ?T2 :cust_name ?T2_cust_name . ?T2 :acc_type ?T2_acc_type . FILTER(?T2_acc_type = 'saving') . } } }",SELECT distinct?col1 WHERE { { SELECT (?T1_cust_name as ?col1) WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . }} MINUS {SELECT (?T2_cust_name as ?col1) WHERE { ?T2 a <http://valuenet/ontop/customer> . ?T2 <http://valuenet/ontop/cust_name> ?T2_cust_name . ?T2 <http://valuenet/ontop/acc_type> ?T2_acc_type . FILTER(?T2_acc_type = 'saving') . } } }
What are the names of customers who do not have saving accounts?,"PREFIX : <http://valuenet/ontop/>
SELECT distinct?col1 WHERE { { SELECT (?T1_cust_name as ?col1) WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . }} MINUS {SELECT (?T2_cust_name as ?col1) WHERE { ?T2 a :customer . ?T2 :cust_name ?T2_cust_name . ?T2 :acc_type ?T2_acc_type . FILTER(?T2_acc_type = 'saving') . } } }",SELECT distinct?col1 WHERE { { SELECT (?T1_cust_name as ?col1) WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . }} MINUS {SELECT (?T2_cust_name as ?col1) WHERE { ?T2 a <http://valuenet/ontop/customer> . ?T2 <http://valuenet/ontop/cust_name> ?T2_cust_name . ?T2 <http://valuenet/ontop/acc_type> ?T2_acc_type . FILTER(?T2_acc_type = 'saving') . } } }
Find the name of customers who do not have a loan with a type of Mortgages.,"PREFIX : <http://valuenet/ontop/>
SELECT distinct?col1 WHERE { { SELECT (?T1_cust_name as ?col1) WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . }} MINUS {SELECT (?T2_cust_name as ?col1) WHERE { ?T2 a :customer . ?T3 a :loan . ?T3 :ref-cust ?T2 . ?T2 :cust_name ?T2_cust_name . ?T3 :loan_type ?T3_loan_type . FILTER(?T3_loan_type = 'Mortgages') . } } }",SELECT distinct?col1 WHERE { { SELECT (?T1_cust_name as ?col1) WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . }} MINUS {SELECT (?T2_cust_name as ?col1) WHERE { ?T2 a <http://valuenet/ontop/customer> . ?T3 a <http://valuenet/ontop/loan> . ?T3 <http://valuenet/ontop/ref-cust> ?T2 . ?T2 <http://valuenet/ontop/cust_name> ?T2_cust_name . ?T3 <http://valuenet/ontop/loan_type> ?T3_loan_type . FILTER(?T3_loan_type = 'Mortgages') . } } }
What are the names of customers who have not taken a Mortage loan?,"PREFIX : <http://valuenet/ontop/>
SELECT distinct?col1 WHERE { { SELECT (?T1_cust_name as ?col1) WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . }} MINUS {SELECT (?T2_cust_name as ?col1) WHERE { ?T2 a :customer . ?T3 a :loan . ?T3 :ref-cust ?T2 . ?T2 :cust_name ?T2_cust_name . ?T3 :loan_type ?T3_loan_type . FILTER(?T3_loan_type = 'Mortgages') . } } }",SELECT distinct?col1 WHERE { { SELECT (?T1_cust_name as ?col1) WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . }} MINUS {SELECT (?T2_cust_name as ?col1) WHERE { ?T2 a <http://valuenet/ontop/customer> . ?T3 a <http://valuenet/ontop/loan> . ?T3 <http://valuenet/ontop/ref-cust> ?T2 . ?T2 <http://valuenet/ontop/cust_name> ?T2_cust_name . ?T3 <http://valuenet/ontop/loan_type> ?T3_loan_type . FILTER(?T3_loan_type = 'Mortgages') . } } }
Find the name of customers who have loans of both Mortgages and Auto.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_cust_name WHERE { ?T1 a :customer . ?T2 a :loan . ?T2 :ref-cust ?T1 . ?T1 :cust_name ?T1_cust_name . ?T2 :loan_type ?T2_loan_type . FILTER(?T2_loan_type = 'Mortgages') . FILTER (?T1_cust_name in (?T3_cust_name)) . ?T3 a :customer . ?T4 a :loan . ?T4 :ref-cust ?T3 . ?T3 :cust_name ?T3_cust_name . ?T4 :loan_type ?T4_loan_type . FILTER(?T4_loan_type = 'Auto') . }",SELECT DISTINCT ?T1_cust_name WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T2 a <http://valuenet/ontop/loan> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T2 <http://valuenet/ontop/loan_type> ?T2_loan_type . FILTER(?T2_loan_type = 'Mortgages') . FILTER (?T1_cust_name in (?T3_cust_name)) . ?T3 a <http://valuenet/ontop/customer> . ?T4 a <http://valuenet/ontop/loan> . ?T4 <http://valuenet/ontop/ref-cust> ?T3 . ?T3 <http://valuenet/ontop/cust_name> ?T3_cust_name . ?T4 <http://valuenet/ontop/loan_type> ?T4_loan_type . FILTER(?T4_loan_type = 'Auto') . }
What are the names of customers who have taken both Mortgage and Auto loans?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_cust_name WHERE { ?T1 a :customer . ?T2 a :loan . ?T2 :ref-cust ?T1 . ?T1 :cust_name ?T1_cust_name . ?T2 :loan_type ?T2_loan_type . FILTER(?T2_loan_type = 'Mortgages') . FILTER (?T1_cust_name in (?T3_cust_name)) . ?T3 a :customer . ?T4 a :loan . ?T4 :ref-cust ?T3 . ?T3 :cust_name ?T3_cust_name . ?T4 :loan_type ?T4_loan_type . FILTER(?T4_loan_type = 'Auto') . }",SELECT DISTINCT ?T1_cust_name WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T2 a <http://valuenet/ontop/loan> . ?T2 <http://valuenet/ontop/ref-cust> ?T1 . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T2 <http://valuenet/ontop/loan_type> ?T2_loan_type . FILTER(?T2_loan_type = 'Mortgages') . FILTER (?T1_cust_name in (?T3_cust_name)) . ?T3 a <http://valuenet/ontop/customer> . ?T4 a <http://valuenet/ontop/loan> . ?T4 <http://valuenet/ontop/ref-cust> ?T3 . ?T3 <http://valuenet/ontop/cust_name> ?T3_cust_name . ?T4 <http://valuenet/ontop/loan_type> ?T4_loan_type . FILTER(?T4_loan_type = 'Auto') . }
Find the name of customers whose credit score is below the average credit scores of all customers.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_cust_name WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . ?T1 :credit_score ?T1_credit_score . FILTER(?T1_credit_score < (?aggregation_T22_credit_score_191)) . {SELECT (avg( ?T22_credit_score) as ?aggregation_T22_credit_score_191 ) WHERE { ?T22 a :customer . ?T22 :credit_score ?T22_credit_score . } } }",SELECT ?T1_cust_name WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T1 <http://valuenet/ontop/credit_score> ?T1_credit_score . FILTER(?T1_credit_score < (?aggregation_T22_credit_score_191)) . {SELECT (avg( ?T22_credit_score) as ?aggregation_T22_credit_score_191 ) WHERE { ?T22 a <http://valuenet/ontop/customer> . ?T22 <http://valuenet/ontop/credit_score> ?T22_credit_score . } } }
What are the names of customers with credit score less than the average credit score across customers?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_cust_name WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . ?T1 :credit_score ?T1_credit_score . FILTER(?T1_credit_score < (?aggregation_T22_credit_score_48)) . {SELECT (avg( ?T22_credit_score) as ?aggregation_T22_credit_score_48 ) WHERE { ?T22 a :customer . ?T22 :credit_score ?T22_credit_score . } } }",SELECT ?T1_cust_name WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T1 <http://valuenet/ontop/credit_score> ?T1_credit_score . FILTER(?T1_credit_score < (?aggregation_T22_credit_score_48)) . {SELECT (avg( ?T22_credit_score) as ?aggregation_T22_credit_score_48 ) WHERE { ?T22 a <http://valuenet/ontop/customer> . ?T22 <http://valuenet/ontop/credit_score> ?T22_credit_score . } } }
Find the branch name of the bank that has the most number of customers.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_bname WHERE { ?T1 a :bank . ?T1 :bname ?T1_bname . ?T1 :no_of_customers ?T1_no_of_customers . } ORDER BY DESC (?T1_no_of_customers) LIMIT 1",SELECT ?T1_bname WHERE { ?T1 a <http://valuenet/ontop/bank> . ?T1 <http://valuenet/ontop/bname> ?T1_bname . ?T1 <http://valuenet/ontop/no_of_customers> ?T1_no_of_customers . } ORDER BY DESC (?T1_no_of_customers) LIMIT 1
What is the name of the bank branch with the greatest number of customers?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_bname WHERE { ?T1 a :bank . ?T1 :bname ?T1_bname . ?T1 :no_of_customers ?T1_no_of_customers . } ORDER BY DESC (?T1_no_of_customers) LIMIT 1",SELECT ?T1_bname WHERE { ?T1 a <http://valuenet/ontop/bank> . ?T1 <http://valuenet/ontop/bname> ?T1_bname . ?T1 <http://valuenet/ontop/no_of_customers> ?T1_no_of_customers . } ORDER BY DESC (?T1_no_of_customers) LIMIT 1
Find the name of customer who has the lowest credit score.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_cust_name WHERE { ?T1 a :customer . ?T1 :cust_name ?T1_cust_name . ?T1 :credit_score ?T1_credit_score . } ORDER BY ASC (?T1_credit_score) LIMIT 1",SELECT ?T1_cust_name WHERE { ?T1 a <http://valuenet/ontop/customer> . ?T1 <http://valuenet/ontop/cust_name> ?T1_cust_name . ?T1 <http://valuenet/ontop/credit_score> ?T1_credit_score . } ORDER BY ASC (?T1_credit_score) LIMIT 1
