nl_question,sparql_partial_uri,sparql_complete_uri
"What are the white percentages of cities, and the corresponding crime rates of the counties they correspond to?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_white ?T2_crime_rate WHERE { ?T1 a :city . ?T2 a :county_public_safety . ?T1 :ref-county ?T2 . ?T1 :white ?T1_white . ?T2 :crime_rate ?T2_crime_rate . }",SELECT ?T1_white ?T2_crime_rate WHERE { ?T1 a <http://valuenet/ontop/city> . ?T2 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/ref-county> ?T2 . ?T1 <http://valuenet/ontop/white> ?T1_white . ?T2 <http://valuenet/ontop/crime_rate> ?T2_crime_rate . }
Show the name of cities in the county that has the largest number of police officers.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :city . ?T1 :name ?T1_name . ?T1 :county_id ?T1_county_id . FILTER(?T1_county_id = (?T22_police_officers)) . {SELECT ?T22_county_id WHERE { ?T22 a :county_public_safety . ?T22 :county_id ?T22_county_id . ?T22 :police_officers ?T22_police_officers . } ORDER BY DESC (?T22_police_officers) LIMIT 1 } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/city> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/county_id> ?T1_county_id . FILTER(?T1_county_id = (?T22_police_officers)) . {SELECT ?T22_county_id WHERE { ?T22 a <http://valuenet/ontop/county_public_safety> . ?T22 <http://valuenet/ontop/county_id> ?T22_county_id . ?T22 <http://valuenet/ontop/police_officers> ?T22_police_officers . } ORDER BY DESC (?T22_police_officers) LIMIT 1 } }
What are the names of cities that are in the county with the most police officers?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :city . ?T1 :name ?T1_name . ?T1 :county_id ?T1_county_id . FILTER(?T1_county_id = (?T22_police_officers)) . {SELECT ?T22_county_id WHERE { ?T22 a :county_public_safety . ?T22 :county_id ?T22_county_id . ?T22 :police_officers ?T22_police_officers . } ORDER BY DESC (?T22_police_officers) LIMIT 1 } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/city> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/county_id> ?T1_county_id . FILTER(?T1_county_id = (?T22_police_officers)) . {SELECT ?T22_county_id WHERE { ?T22 a <http://valuenet/ontop/county_public_safety> . ?T22 <http://valuenet/ontop/county_id> ?T22_county_id . ?T22 <http://valuenet/ontop/police_officers> ?T22_police_officers . } ORDER BY DESC (?T22_police_officers) LIMIT 1 } }
Show the number of cities in counties that have a population more than 20000.,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a :city . ?T1 :county_id ?T1_county_id . FILTER(?T1_county_id in (?T22_population)) . {SELECT ?T22_county_id WHERE { ?T22 a :county_public_safety . ?T22 :county_id ?T22_county_id . ?T22 :population ?T22_population . FILTER(?T22_population > 20000) . } } }",SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/city> . ?T1 <http://valuenet/ontop/county_id> ?T1_county_id . FILTER(?T1_county_id in (?T22_population)) . {SELECT ?T22_county_id WHERE { ?T22 a <http://valuenet/ontop/county_public_safety> . ?T22 <http://valuenet/ontop/county_id> ?T22_county_id . ?T22 <http://valuenet/ontop/population> ?T22_population . FILTER(?T22_population > 20000) . } } }
How many cities are in counties that have populations of over 20000?,"PREFIX : <http://valuenet/ontop/>
SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a :city . ?T1 :county_id ?T1_county_id . FILTER(?T1_county_id in (?T22_population)) . {SELECT ?T22_county_id WHERE { ?T22 a :county_public_safety . ?T22 :county_id ?T22_county_id . ?T22 :population ?T22_population . FILTER(?T22_population > 20000) . } } }",SELECT (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/city> . ?T1 <http://valuenet/ontop/county_id> ?T1_county_id . FILTER(?T1_county_id in (?T22_population)) . {SELECT ?T22_county_id WHERE { ?T22 a <http://valuenet/ontop/county_public_safety> . ?T22 <http://valuenet/ontop/county_id> ?T22_county_id . ?T22 <http://valuenet/ontop/population> ?T22_population . FILTER(?T22_population > 20000) . } } }
Show the crime rate of counties with a city having white percentage more than 90.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_crime_rate WHERE { ?T1 a :county_public_safety . ?T2 a :city . ?T2 :ref-county ?T1 . ?T1 :crime_rate ?T1_crime_rate . ?T2 :white ?T2_white . FILTER(?T2_white > 90) . }",SELECT ?T1_crime_rate WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T2 a <http://valuenet/ontop/city> . ?T2 <http://valuenet/ontop/ref-county> ?T1 . ?T1 <http://valuenet/ontop/crime_rate> ?T1_crime_rate . ?T2 <http://valuenet/ontop/white> ?T2_white . FILTER(?T2_white > 90) . }
What are the crime rates of counties that contain cities that have white percentages of over 90?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_crime_rate WHERE { ?T1 a :county_public_safety . ?T2 a :city . ?T2 :ref-county ?T1 . ?T1 :crime_rate ?T1_crime_rate . ?T2 :white ?T2_white . FILTER(?T2_white > 90) . }",SELECT ?T1_crime_rate WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T2 a <http://valuenet/ontop/city> . ?T2 <http://valuenet/ontop/ref-county> ?T1 . ?T1 <http://valuenet/ontop/crime_rate> ?T1_crime_rate . ?T2 <http://valuenet/ontop/white> ?T2_white . FILTER(?T2_white > 90) . }
Please show the police forces and the number of counties with each police force.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_police_force (count( *) as ?aggregation_all) WHERE { ?T1 a :county_public_safety . ?T1 :police_force ?T1_police_force . } GROUP BY ?T1_police_force",SELECT ?T1_police_force (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/police_force> ?T1_police_force . } GROUP BY ?T1_police_force
How many counties correspond to each police force?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_police_force (count( *) as ?aggregation_all) WHERE { ?T1 a :county_public_safety . ?T1 :police_force ?T1_police_force . } GROUP BY ?T1_police_force",SELECT ?T1_police_force (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/police_force> ?T1_police_force . } GROUP BY ?T1_police_force
What is the location shared by most counties?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_location (count( *) as ?aggregation_all) WHERE { ?T1 a :county_public_safety . ?T1 :location ?T1_location . } GROUP BY ?T1_location ORDER BY DESC (?aggregation_all) LIMIT 1",SELECT ?T1_location (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/location> ?T1_location . } GROUP BY ?T1_location ORDER BY DESC (?aggregation_all) LIMIT 1
Which location has the most corresponding counties?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_location (count( *) as ?aggregation_all) WHERE { ?T1 a :county_public_safety . ?T1 :location ?T1_location . } GROUP BY ?T1_location ORDER BY DESC (?aggregation_all) LIMIT 1",SELECT ?T1_location (count( *) as ?aggregation_all) WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/location> ?T1_location . } GROUP BY ?T1_location ORDER BY DESC (?aggregation_all) LIMIT 1
List the names of counties that do not have any cities.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :county_public_safety . ?T1 :name ?T1_name . ?T1 :county_id ?T1_county_id . FILTER(?T1_county_id not in (?T22_county_id)) . {SELECT ?T22_county_id WHERE { ?T22 a :city . ?T22 :county_id ?T22_county_id . } } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/county_id> ?T1_county_id . FILTER(?T1_county_id not in (?T22_county_id)) . {SELECT ?T22_county_id WHERE { ?T22 a <http://valuenet/ontop/city> . ?T22 <http://valuenet/ontop/county_id> ?T22_county_id . } } }
What are the names of counties that do not contain any cities?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :county_public_safety . ?T1 :name ?T1_name . ?T1 :county_id ?T1_county_id . FILTER(?T1_county_id not in (?T22_county_id)) . {SELECT ?T22_county_id WHERE { ?T22 a :city . ?T22 :county_id ?T22_county_id . } } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/county_id> ?T1_county_id . FILTER(?T1_county_id not in (?T22_county_id)) . {SELECT ?T22_county_id WHERE { ?T22 a <http://valuenet/ontop/city> . ?T22 <http://valuenet/ontop/county_id> ?T22_county_id . } } }
Show the police force shared by counties with location on the east and west.,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_police_force WHERE { ?T1 a :county_public_safety . ?T1 :police_force ?T1_police_force . ?T1 :location ?T1_location . FILTER(?T1_location = 'East') . FILTER (?T1_police_force in (?T2_police_force)) . ?T2 a :county_public_safety . ?T2 :police_force ?T2_police_force . ?T2 :location ?T2_location . FILTER(?T2_location = 'West') . }",SELECT DISTINCT ?T1_police_force WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/police_force> ?T1_police_force . ?T1 <http://valuenet/ontop/location> ?T1_location . FILTER(?T1_location = 'East') . FILTER (?T1_police_force in (?T2_police_force)) . ?T2 a <http://valuenet/ontop/county_public_safety> . ?T2 <http://valuenet/ontop/police_force> ?T2_police_force . ?T2 <http://valuenet/ontop/location> ?T2_location . FILTER(?T2_location = 'West') . }
Which police forces operate in both counties that are located in the East and in the West?,"PREFIX : <http://valuenet/ontop/>
SELECT DISTINCT ?T1_police_force WHERE { ?T1 a :county_public_safety . ?T1 :police_force ?T1_police_force . ?T1 :location ?T1_location . FILTER(?T1_location = 'East') . FILTER (?T1_police_force in (?T2_police_force)) . ?T2 a :county_public_safety . ?T2 :police_force ?T2_police_force . ?T2 :location ?T2_location . FILTER(?T2_location = 'West') . }",SELECT DISTINCT ?T1_police_force WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/police_force> ?T1_police_force . ?T1 <http://valuenet/ontop/location> ?T1_location . FILTER(?T1_location = 'East') . FILTER (?T1_police_force in (?T2_police_force)) . ?T2 a <http://valuenet/ontop/county_public_safety> . ?T2 <http://valuenet/ontop/police_force> ?T2_police_force . ?T2 <http://valuenet/ontop/location> ?T2_location . FILTER(?T2_location = 'West') . }
Show the names of cities in counties that have a crime rate less than 100.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :city . ?T1 :name ?T1_name . ?T1 :county_id ?T1_county_id . FILTER(?T1_county_id in (?T22_crime_rate)) . {SELECT ?T22_county_id WHERE { ?T22 a :county_public_safety . ?T22 :county_id ?T22_county_id . ?T22 :crime_rate ?T22_crime_rate . FILTER(?T22_crime_rate < 100) . } } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/city> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/county_id> ?T1_county_id . FILTER(?T1_county_id in (?T22_crime_rate)) . {SELECT ?T22_county_id WHERE { ?T22 a <http://valuenet/ontop/county_public_safety> . ?T22 <http://valuenet/ontop/county_id> ?T22_county_id . ?T22 <http://valuenet/ontop/crime_rate> ?T22_crime_rate . FILTER(?T22_crime_rate < 100) . } } }
What are the names of cities that are in counties that have a crime rate below 100?,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_name WHERE { ?T1 a :city . ?T1 :name ?T1_name . ?T1 :county_id ?T1_county_id . FILTER(?T1_county_id in (?T22_crime_rate)) . {SELECT ?T22_county_id WHERE { ?T22 a :county_public_safety . ?T22 :county_id ?T22_county_id . ?T22 :crime_rate ?T22_crime_rate . FILTER(?T22_crime_rate < 100) . } } }",SELECT ?T1_name WHERE { ?T1 a <http://valuenet/ontop/city> . ?T1 <http://valuenet/ontop/name> ?T1_name . ?T1 <http://valuenet/ontop/county_id> ?T1_county_id . FILTER(?T1_county_id in (?T22_crime_rate)) . {SELECT ?T22_county_id WHERE { ?T22 a <http://valuenet/ontop/county_public_safety> . ?T22 <http://valuenet/ontop/county_id> ?T22_county_id . ?T22 <http://valuenet/ontop/crime_rate> ?T22_crime_rate . FILTER(?T22_crime_rate < 100) . } } }
Show the case burden of counties in descending order of population.,"PREFIX : <http://valuenet/ontop/>
SELECT ?T1_case_burden WHERE { ?T1 a :county_public_safety . ?T1 :case_burden ?T1_case_burden . ?T1 :population ?T1_population . } ORDER BY DESC (?T1_population)",SELECT ?T1_case_burden WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/case_burden> ?T1_case_burden . ?T1 <http://valuenet/ontop/population> ?T1_population . } ORDER BY DESC (?T1_population)
"What are the case burdens of counties, ordered descending by population?","PREFIX : <http://valuenet/ontop/>
SELECT ?T1_case_burden WHERE { ?T1 a :county_public_safety . ?T1 :case_burden ?T1_case_burden . ?T1 :population ?T1_population . } ORDER BY DESC (?T1_population)",SELECT ?T1_case_burden WHERE { ?T1 a <http://valuenet/ontop/county_public_safety> . ?T1 <http://valuenet/ontop/case_burden> ?T1_case_burden . ?T1 <http://valuenet/ontop/population> ?T1_population . } ORDER BY DESC (?T1_population)
